year,source,target
1769,Frederick  Leiby,Susanna  Leiby
1770,Martin  Reple,Barbara  Reple
1770,John Anthony Miller,Eva Maria Miller
1770,Henry  Mayer,Jacob  Scholenberger
1770,Maria Appolenia Mayer,Jacob  Scholenberger
1770,Martin  Reple,John Kilian Dunckel
1770,Barbara  Reple,John Kilian Dunckel
1770,Martin  Reple,Magdalena  Dunckel
1770,Barbara  Reple,Magdalena  Dunckel
1770,John Kilian Dunckel,Magdalena  Dunckel
1770,Henry  Mayer,Maria Appolenia Mayer
1770,Nicholas  Lien,Maria Catharine Rigel
1770,William  Rigel,Maria Catharine Rigel
1770,Henry  Mayer,Maria Eva Scholenberger
1770,Maria Appolenia Mayer,Maria Eva Scholenberger
1770,Jacob  Scholenberger,Maria Eva Scholenberger
1770,John George Ley,Rebecca  Ley
1770,Nicholas  Lien,William  Rigel
1772,Jacob  Stein,Catharina  Lescher
1772,Michael  Lescher,Catharina  Lescher
1772,Adam  Closs,John  Blattner
1772,Jacob  Stein,Michael  Lescher
1772,Andrew  May,Wife Of Andrew May
1772,Adam  Closs,Wife Of John Blattner
1772,John  Blattner,Wife Of John Blattner
1773,John Nicholas Lien,Christina  Will
1773,Peter  Will,Christina  Will
1773,Peter  Will,Christina  Will
1773,John Nicholas Lien,Peter  Will
1774,George  Rab,Anna Elizabeth Scheilbeli
1774,Dorothea  Rab,Anna Elizabeth Scheilbeli
1774,Peter  Scheilbeli,Anna Elizabeth Scheilbeli
1774,Jacob  Leiby,Catharina  Leiby
1774,Maria  Leiby,Catharina  Leiby
1774,Jacob  Petry,Catharina  Leiby
1774,George  Rab,Dorothea  Rab
1774,George Adam Zettelmayer,Gertrud  Bugeler
1774,John Christian Wehry,Gertrud  Wehry
1774,Jacob  Leiby,Jacob  Petry
1774,Maria  Leiby,Jacob  Petry
1774,Kiliaan  Dunckel,Magdalena  Dunckel
1774,Jacob  Zettelmayer,Margriet Barbara Zettelmayer
1774,Jacob  Leiby,Maria  Leiby
1774,George  Stein,Maria Barbara Keller
1774,Michael  Miller,Maria Margaret Miller
1774,John Christian Wehry,Michael  Unterkoffler
1774,Gertrud  Wehry,Michael  Unterkoffler
1774,George  Rab,Peter  Scheilbeli
1774,Dorothea  Rab,Peter  Scheilbeli
1774,John Christian Wehry,Susanna  Wehry
1774,Gertrud  Wehry,Susanna  Wehry
1774,Michael  Unterkoffler,Susanna  Wehry
1775,Kiliaan  Dunckel,Anna Maria Stinger
1775,Maria Magdalene Dunckel,Anna Maria Stinger
1775,George  Stinger,Anna Maria Stinger
1775,Jacob  Stein,Catharina  Alsbach
1775,John Jacob Faust,Catharina  Alsbach
1775,Kiliaan  Dunckel,George  Stinger
1775,Maria Magdalene Dunckel,George  Stinger
1775,Peter  Will,Jacob  Will
1775,Kiliaan  Dunckel,John  Dunckel
1775,Maria Magdalene Dunckel,John  Dunckel
1775,Jacob  Stein,John Jacob Faust
1775,Kiliaan  Dunckel,Margriet  Dunckel
1775,Maria Magdalene Dunckel,Margriet  Dunckel
1775,John  Dunckel,Margriet  Dunckel
1775,Peter  Will,Maria  Hill
1775,Jacob  Will,Maria  Hill
1775,Kiliaan  Dunckel,Maria Magdalene Dunckel
1775,Kiliaan  Dunckel,Maria Magdalene Dunckel
1775,Conrad George Bohn,Wife Of Conrad George Bohn
1791,Jacob  Sidler,Catharina  Sidler
1791,Jacob  Sidler,John  Faust
1791,Catharina  Sidler,John  Faust
1791,Jacob  Sidler,Susanna  Wiltraudt
1791,Catharina  Sidler,Susanna  Wiltraudt
1791,John  Faust,Susanna  Wiltraudt
1792,Joost Henry Jorg,Elizabeth  Jorg
1792,Jacob  Faust,Rosina  Adam
1792,Peter  Wiltraudt,Susanna  Ernest
1793,Frederick Leiby Jr,Catharina  119
1793,Henry  Kramer,Christina  Hollebach
1793,Jacob  Schaffer,Maria  Kramer
1793,John Jacob Maurer,Maria Elizabeth Riegelman
1794,Michael  Schober,Barbara  Schober
1794,Jacob  Wehry,Catharina  Wehry
1794,Peter  Steiger,Christina  Steiger
1794,John George Dietrich,Elizabeth  Dietrich
1794,John Philipse Faust,Phoebe  Leibig
1795,Adam  Dietrich,Anna Barbara Dietrich
1795,Kiliaan  Dunckel,Magdalena  Dunckel
1796,John Adam Faust,Catharina  Faust
1796,Jacob  Sidler,Catharina  Sidler
1796,Henry  Sidler,Eva  Sidler
1797,Martin  Zettelmayer,Margriet  Zettelmayer
1805,Peter  Ladig,Elizabeth  Herber
1805,John  Schumann,Sussannna  Leiby
1813,Henry  Sonntag,Barbara  Sonntag
1813,Jacob  Leiby,Rosina  Leiby
1814,Peter  Steiger,Maria  Steiger
1816,George  Dietrich,Elizabeth  Dietrich
1816,Peter  Steiger,Maria  Steiger
1818,Jacob  Schneider,Christina  Schmidt
1819,Conrad  Reightner,Maria  Reightner
1820,Jacob  Humel,Elizabeth  Humel
1820,Henry  Stein,Esther  Stein
1820,Jacob  Harknell,Susanna  Harknell
