year,source,target
1717,Georg Mattheus,Maria Catharina Mattheus
1717,Johan Peter Kniestkerz,Elisabetha Barbara Kniestkerz
1717,Bertram Euders,Maria Christina Euders
1717,Georg Hauck,Anna Elisabetha Hauck
1717,Johan Hess,Anna Catharina Hess
1717,Ludwig Wanner,Anna Barbara Wanner
1717,Johan Schaster,Anna Maria Schaster
1717,Niclaus Ruhl,Anna Dorothea Margreth Ruhl
1717,Henrich Ohrendorst,Anna Margretha Ohrendorst
1717,Johan Adam Baumann,Margretha Baumann
1717,Johan Keyser,Anna Margretha Keyser
1717,Wiesan Bruschi,Elsgen Bruschi
1717,Benjamin Rees,Gerdraut Rees
1717,Adam Host,Anna Catharina Host
1717,Antoni Schneider,Margaretha Schneider
1717,Pieter Christian a Negro,Elisabetha Negro
1717,Johann Reichart Backus,Elisabetha Catharina Backus
1717,Friedrich Schram,Anna Maria Schram
1717,Christian Meyer,Anna Gerdraut Meyer
1717,Johan Philipp Feller,Catharina Elisabeth Feller
1717,Michael Honigen,Magdalena Honigen
1717,Andreas Ellich,Anna Sophia Ellich
1717,Jan Wulssen,Anna Margretha Wulssen
1717,Carl Naher,Anna Constantia Naher
1717,Veltin Bander,Anna Margretha Bander
1717,Johan Wilhelm Brandau,Elisabetha Catharina Brandau
1717,Clemens Lehmann,Gerdraut Lehmann
1717,Henrich Reiter,Anna Juliana Reuter
1717,Johan Henrich Krantz,Anna Catharina Krantz
1718,Johan Manges,Anna Eva Manges
1718,Lazarus Dorn,Anna Margretha Dorn
1718,Johan Jacob Zerb,Amria Catherine Zerb
1718,Arend Von Schaack,Maria Schaack
1718,Georg Thater,Anna Maria Thater
1718,Johan Conrad Ritser,Anna Ritser
1718,Peter Burckhard,Amalia Burckhard
1718,Adam Spohn,Anna Maria Spohn
1718,Christian Castelmann,Anna Maria Judith Castelmann
1718,Johan Mattheus Jung,Anna Veronica Jung
1718,Ananias Dihl,Elisabetha Dihl
1718,Johan Dopf,Maria Barbara Dopf
1718,Niclaus Trombour,Magdalena Trambauer
1718,Johan Peter Schmid,Elisabetha Schmid
1718,Johan Peter Schmid,Elisabetha Schmid
1718,Georg Springstein,Catharina Springstein
1718,Peter Aigner,Anna Margretha Aigner
1718,Johan Christian Muller,Margretha Muller
1718,Friedrich Maul,Anna Ursula Maul
1718,Friedrich Schram,Anna Maria Schram
1708,Jacob Weber,Hermannus Schuneman
1708,Andeas Volck,Carolus Congreve
1709,Johan Michael Schutz,Justus Falckner
1709,Johan Jacob Plettel,Johan Fischer
1709,Melchior Springstein,Peter Migrigri
1709,Joseph Practer,Jacob Weber
1709,Georg Springstein,Peter Janson
1709,Johan Breuen,Peter Migrigri
1709,Obadias Winter,Andeas Volck
1709,Samuel Knackli,Peter Rees
1709,Samuel Knackli,Johan Fischer
1709,William Arsen,Johan Henrich Nahrung
1710,Just Henrich Schaster,Johan Leonhard Rud
1710,Johan Georg Sponheimer,Johan Valentin Bander
1710,Sebastian Loscher,Johan Muller
1710,Johan Grems,William Fowles
1710,Laurenz Schweitzer,Henrich Rennau
1710,Jacob Weber,Michael Weigand
1710,Johan Fischer,William Saderland
1710,Josua Kocherthal,Daniel Lutken
1710,Johan Jacob Schnitt,Johan Adolph Artopoeus
1710,Philip Muller,Philip Zerb
1710,Abraham Neus,Johan Lamed
1710,Johan Georg Klug,Johan Manges
