year,source,target
1776,Daniel  Preiss,Catharina  Preiss
1776,John  Tenner,Catharina  Tenner
1776,Louis  Koehler,Catharina  Tenner
1776,Gertrud  Koehler,Catharina  Tenner
1776,John  Tenner,Catharina  Tenner
1776,John  Risch,Catharina  Winkhaus
1776,Anna Maria Risch,Catharina  Winkhaus
1776,Peter  Ermentraut,Catharina Susanna Ermentraut
1776,Ludwig  Reinhardt,Charles  Fey
1776,Elizabeth  Reinhardt,Charles  Fey
1776,John  Hartman,Christina  Hartman
1776,Philip  Lingel,Christina  Hartman
1776,Barbara  Lingel,Christina  Hartman
1776,John  Hartman,Christina  Hartman
1776,Sebastian  Nadler,Conrad  Peterfish
1776,Sophia Catherine Nadler,Conrad  Peterfish
1776,Conrad  Fotsch,David  Fotsch
1776,Maria Magdalene Fotsch,David  Fotsch
1776,Ludwig  Reinhardt,Dorothea  Fey
1776,Elizabeth  Reinhardt,Dorothea  Fey
1776,Charles  Fey,Dorothea  Fey
1776,John  Manger,Elizabeth
1776,Anna  Manger,Elizabeth
1776,August  Preisch,Elizabeth  Frank
1776,Maria  Preisch,Elizabeth  Frank
1776,Augustin  Preisch,Elizabeth  Frank
1776,John  Heller,Elizabeth  Heller
1776,Adam  Heller,Elizabeth  Heller
1776,Anna Barbara Heller,Elizabeth  Heller
1776,John  Heller,Elizabeth  Heller
1776,Michael  Koehler,Elizabeth  Koehler
1776,George  Lehmann,Elizabeth  Lehmann
1776,George Adam Mann,Elizabeth  Mann
1776,Peter  Mueller,Elizabeth  Mueller
1776,Ludwig  Reinhardt,Elizabeth  Reinhardt
1776,Daniel  Preiss,Elizabeth  Schuler
1776,Catharina  Preiss,Elizabeth  Schuler
1776,Mattheus  Schuler,Elizabeth  Schuler
1776,Michael  Koehler,Eva  Beyer
1776,Elizabeth  Koehler,Eva  Beyer
1776,John  Beyer,Eva  Beyer
1776,Philip  Ermentraut,Eva  Ermentraut
1776,Philip  Ermentraut,Frederick  Ermentraut
1776,Eva  Ermentraut,Frederick  Ermentraut
1776,Louis  Koehler,Gertrud  Koehler
1776,Peter  Ermentraut,Jacob  Argebrecht
1776,Catharina Susanna Ermentraut,Jacob  Argebrecht
1776,Martin  Finder,Jacob  Cropp
1776,Barbara  Finder,Jacob  Cropp
1776,Henry  Demuth,Jacob  Julius
1776,Margriet  Demuth,Jacob  Julius
1776,Michael  Koehler,John  Beyer
1776,Elizabeth  Koehler,John  Beyer
1776,Philip  Lingel,John  Hartman
1776,Barbara  Lingel,John  Hartman
1776,Adam  Heller,John  Heller
1776,Anna Barbara Heller,John  Heller
1776,George  Mallo,John  Risch
1776,Anna Barbara Mallo,John  Risch
1776,Louis  Koehler,John  Tenner
1776,Gertrud  Koehler,John  Tenner
1776,John  Heller,John Adam Heller
1776,Elizabeth  Heller,John Adam Heller
1776,George  Lehmann,Leonard  Mueller
1776,Christian  Geiger,Leonard  Mueller
1776,Elizabeth  Lehmann,Leonard  Mueller
1776,Margriet  Geiger,Leonard  Mueller
1776,Henry  Demuth,Margriet  Demuth
1776,Christian  Geiger,Margriet  Geiger
1776,Peter  Runckel,Margriet  Kersch
1776,Margriet  Runckel,Margriet  Kersch
