id,name,gender
724,Solomon Burton,male
725,Pierre Vallade,male
726,Samuel Bayard,male
727,Antoine la Font,male
728,William Owen,male
729,Daniel Gautier,male
730,Ester Burton,female
731,Marianne Bodin,female
732,Marie Stuckey,female
733,Catherine van Cortland,female
734,Marie Pineau,female
735,Marthe Rambert,female
736,Elisabeth du Pre,female
737,Benjamin Burton,male
738,Ruth Burton,female
739,Marie Gautier,female
740,Erloy Letelier,unknown
741,Ester Corbeau,female
742,Marianne Canche,female
743,Elisabeth Vandry,female
744,Joseph Morfil,male
745,Guillaume Ruleau,male
746,Moyse Morin,unknown
747,Jacques Ardin,male
748,Guillaume Bouquet,male
749,Pierre Chaperon,male
750,Guillaume la Conte,male
751,Estienne Ruleau,unknown
752,Madeleine Leddel,female
753,Anne Chardavoine,female
754,Samuel Morin,male
755,Francoise Moore,unknown
756,Marie David,female
757,Marie Bouquet,female
758,Elisabeth Hubert,female
759,Marie Garnier,female
760,Anne Belin,female
761,Jeanne Couturier,female
762,Marie Elliston,female
763,Louise Canche,female
764,Marianne Mercier,female
765,Susanne David,female
766,Marianne le Conte,female
767,Marie Quintard,female
768,James du Pre,male
769,Andre Mesnard,male
770,Philip Thiche [Riche],male
771,Elie Mestayer,male
772,Jean Rencau,male
773,Benjamin Roumage,male
774,Pierre Morgat,male
775,Cornelia van Cortland,female
776,Jeanne Soumain,female
777,Catharine Carron,female
778,Ester Chevalier,female
779,Marguerite Perdriau,female
780,Marguerite Roberts,female
781,Jeane Masse,female
782,Elisabeth Bonin,female
783,J. J. Brumeau Moulinars,unknown
784,Andre Royer [Bogard],male
785,Philip Riche,male
786,Jean Vigneau Tiellou,male
787,Jacques Dulon,male
788,Susanne Bayeux,female
789,Isaiah Onery,male
790,Vincent Bodin,male
791,Ester Morin,female
792,Judith Vincent,female
793,Anne de la Bairte,female
794,Susanne Riche,female
795,Marie Anne Jouneau,female
796,Catherine Forraitier,female
797,Marthe Oldfield,female
798,Susanne Minvielle,female
799,Louis Allaire,male
800,Pierre Elisee Galaudet,male
801,Robert Ouilliom,male
802,Abigail Harding,female
803,Judy Morin,female
804,Henriette Allaire,female
805,Silvie Eseres,female
806,Renee Marie,female
807,Joseph Bledar,male
808,Josue Quereau,male
809,Jean Joseph Moulinars,male
810,Guillaume Burnet,male
811,Guillaume Valleau,male
812,Paul Collins,male
813,Andre Giraud,male
814,Pierre le Conte,male
815,Daniel [Beau] Buo,male
816,Judith Cantin,female
817,Judith Marie Moulinars,female
818,Ester Gougeon,female
819,Blanche Lafont,female
820,Marie Mercier,female
821,Marie Rulleau,female
822,Elisabeth Pelletreau,female
823,Jeane Rival,female
824,Helene Bodin,female
825,Catherine Comfort,female
826,Marie Anne Morin,female
827,Judith Marie,female
828,Guillaume Neville,male
829,Guillaume Esgur,male
830,Guillaume Landrin,male
831,Helegonde Bogart,unknown
832,Girard Confort,male
833,Estienne Renaud,unknown
834,Elie Manbrut,male
835,Elisabeth Audebart,female
836,Jeanne Renaud,female
837,Judith Jay,female
838,Marie Landrin,female
839,Jeanne Giraud,female
840,Marquise le Boyteulx,male
841,Jean Ross,male
842,Jean Juounett,male
843,Jean Bayeux de Londres,male
844,Jean Masson,male
845,Pierre Quintard,male
846,Marie la Mare,female
847,Marie Soumain,female
848,Judith Moulinars,female
849,Magdeleine Parcot,female
850,Ester Bonyot,female
851,Jeane Quintard,female
852,Margueritte Allaire,unknown
853,Marie Jay,female
854,Alexander de Bonrepos,male
855,Francoise Quantein,unknown
856,Jeremie Latouche,male
857,Jeremie Chardavoine,male
858,Anne Dupuy,female
859,Elisabeth Phenix,female
860,Marie [Jay],female
861,Daniel Champenois,male
862,Jean Basset,male
863,Catherine Carre,female
864,Margueritte Perdriau Buvelot,unknown
865,Susanne Manbrut,female
866,Anne Bayeux,female
867,Anne [Jane] van Gelder,female
868,Joseph Royden Jamain,male
869,Abraham Bertrand,male
870,Pierre Hibon,male
871,Pierre Prieur,male
872,Jeanne Latouch,female
873,Mariane Ablain,female
874,Jeane Filladams,female
875,Jeanne Ballereau,female
876,Susanne Colier,female
877,Nicholas Carter,male
878,Lydie Bown,female
879,Guillaume Emett [W. E. Mott],male
880,Francois Beaumier,unknown
881,Guillaume Heurretin,male
882,Pierre Jay,male
883,George Muirson,male
884,Samuel Pintard,male
885,Marmaduke Bouteflort,unknown
886,Susanne Heurretin,female
887,Ester Bourdet,female
888,Jeanne Gougeon,female
889,Isabelle Pintard,female
890,Florinde Pintard Spencer,unknown
891,Marie Ablain,female
892,Jacques Faviere,male
893,Charlotte Bouyer,female
894,Isaac Van Dam,male
895,Jacques Bonnet,male
896,Jacques Hutchins,male
897,Pierre Burger,male
898,Elisabeth Heurretin,female
899,Elisabeth Parcot,female
900,Catherine Searle,female
901,Abija Bouquet,unknown
902,Pierre Tillou,male
903,Esther Pelletreau,female
904,Elisabeth Vischer,female
905,Jean Dragaud,male
906,Joseph Aineau,male
907,Judith Quereau,female
908,Isaac la Touche,male
909,Jacques David,male
910,Susanne Draguad,female
911,Susanne Pelletreau,female
912,Elisabeth Marie Basset,female
913,??? Soumain,unknown
914,Jeanne Quantin,female
915,Catherine Carre Pintard,female
916,Elie Pipon,male
917,Jean Tillou,male
918,Anne Tillou,female
919,Charlotte Faviere,female
920,Elisabeth Garnier,female
921,Judith Morgat,female
922,Anne Burger,female
923,Judith Blagg,female
924,Jean Aymar,male
925,Francoise Belon,unknown
926,Louise Kocherthal,female
927,Daniel Burger,male
928,Samuel Pell,male
929,Rostal Richardson,unknown
930,Francoise Applebe,unknown
931,Marie Madeleine,female
932,Anne Jackson,female
933,Alexander Homes,male
934,Marianne Masse,female
935,Jean Ballereau,male
936,Esther Clatworth,female
937,Mariane Guyenneau,female
938,Philip Perrot,male
939,Elisabeth Ailesworth,female
940,Susanne Kocherthal,female
941,Marie Magdeleine,female
942,Marie Ballereau,female
943,Simon Jansen,male
944,Catherine Mecologh,female
945,Estienne Desbrosses,unknown
946,Susanne Dragaud,female
947,Marie Magdeleine Droilhet,female
948,Catherine Royal,female
949,Anne Signac,female
950,Marthe Perrot,female
951,Anne Francoise Pintard,female
952,Susanne Andries,female
953,Helene Smith,female
954,Helene van de Water,female
955,Alexander Phenix,male
956,Francoise Bouquet,unknown
957,Jeanne Ravaux,female
958,Roelof Kiersted,male
959,Anne [Vincent] Vezien,female
960,Michel le Breton,male
961,Catherine van Horne,female
962,Araentje Tappen,unknown
963,Francoise Eymar,unknown
964,Marie van Gelder,female
965,Sara Butler,female
966,Matthieu Ridet,male
967,Joseph Haynes,male
968,Jacques Buvelot,male
969,Anne Rezeau Vincent,female
970,Henry de Meyer,male
971,Jeanne Esther Bourdet,female
972,Madeleine Desbrosses,female
973,Marie Elisabeth Vergereau,female
974,Louise Rou,female
975,Moyse Gombauld,unknown
976,Charles Louchard,male
977,Salomon Bogles,male
978,Elisabeth Cockrem,female
979,Guillaume Leddle,male
980,Sara Leddle,female
981,Joseph DeLorme,male
982,Marie Rollin,female
983,Jean Bend,male
984,Abraham Kip,male
985,Jean Groesbeek,male
986,Marie Renaud,female
987,Mercy Casten,unknown
988,Marie Machfieldt,female
989,Harter Healms,unknown
990,Jeanne Applebe,female
991,Estienne Carter,unknown
992,Francoise Smith,unknown
993,Nicolas Rosevelt,male
994,Estienne Bourdet,unknown
995,Paul Parcot,male
996,Marie Leddle,female
997,Marie Roomen,female
998,Allete Blagg,unknown
999,Jeanne Haynes,female
1000,Louise David,female
1001,Marie Magdeleine Pasierin [Parisien?],female
1002,Paul Francois Cebe,male
1003,Marianne Gereau,female
1004,Isaac Taveau,male
1005,Daniel Hutchison,male
1006,Adrienne Kiersted,female
1007,Susanne Marshall,female
1008,Judith Eymar,female
1009,Elisabeth van Dam,female
1010,Pierre Allaire,male
1011,Marie Garland,female
1012,Guillaume Nixon,male
1013,Esther Riche Smith,female
1014,Benjamin Blagg,male
1015,Egbert Egberts,male
1016,Jeanne Garland,female
1017,Rebecca Burger,female
1018,Jean Latouche,male
1019,Marie Linch Egberts,female
1020,Marie Manswell,female
1021,Pierre Moynot,male
1022,Mariane Angevin,female
1023,Sara Kiersted,female
1024,Mariane Cebe,female
1025,Avje Tillou,unknown
1026,Elisabeth Woodfort,female
1027,Daniel Ravaux jr,male
1028,Marie Raven,female
1029,Oliver de Lancey,male
1030,Daniel Ravaux sr,male
1031,Jeanne Raven,female
1032,Marie Maxwell,female
