,canonical,original
126291,Elizabeth  Cornelisz,Elisabeth Cornelis
126295,Jane  Poppen,Jan Papin
126304,Leendert  Leunius,Leendert Lieuwens
126316,Tryntie  Matheusz,Tryntie Mattheus
126320,Wolfert  Short,Olphert Sourt
126322,Gysbert Van Imsburg,Gysbert Van Imsburg
126332,Jannitie  Boeckhout,Jannetie Boeckhout
126338,Hendrick  Kelder,Hendrick Kuylder
126339,Jeuriaen  Rinkout,Jeuriaen Rinckhout
126343,Jane  Hudes,Jan Eewouts
126348,Robert  Sanders,Robbert Sanders
126351,Abraham  Mesier,Abraham Mesuur
126355,Jane  Adrianse,Jan Andriessen
126364,Aaltie  Gerritse,Aeltje Gerrits
126369,Samuel  Meyndertszen,Samuel Meynderts
126371,Tryntie Du Heges,Tryntie de Hoges
126377,Geertje  Hassing,Geertje Hassing
126389,Jacob  Konig,Jacob Koningk
126393,Arend  Veelen,Aearnout Vielen
126397,Samuel  Bros,Samuel Borris
126408,Simon  Westphale,Symon Westphale
126413,Samuel  Montras,Samuel Meinders
126416,Mayke,Mayke
126422,Jane Du Lamaistre,Jan de Lamaistre
126450,Johannes Van Brug Sara,Johannes Van Brugg sr
126464,Philip  French,Phillip French
126469,Hendrick  Lansing,Hendrick Lansing
126481,Derck  Hoogland,Dirk Hoogland
126486,Johannes  Romen,Johannis Rommen
126487,Clement  Elsworth,Clement Elsewaerth
126494,Adrian  Meene,Adrian Man
126496,David Provoost Jurey,Davidt Provoost jr
126501,Jane Pieterse A Bosch,Jan Pieterse Bosch
126524,Maria  Abramze,Maria Abrahams
126529,Jane  Sims,Jan Sims
126533,Owin  Ekkes,Anna Aukes
126535,Catalina  Joris,Cathalina Joris
126538,Jane Langestraet Van Romen,Jan Langestraet Van Rommen
126542,Peter  Martjel,Pieter Martjel
126545,Laurence  Henderickse,Lourens Hendrixe
126547,Cornelius  Viele,Cornelis Fiele
126563,Warner  Wessels,Warnaer Wessels
126581,Roelof Marten Schenck,Roelof Marten Schenk
126589,Teuntje,Teuntje
126598,Jane  Eckers,Jan Korse
126599,Gerrit Van Tricht,Gerret Van Tright
126602,Wessel  Pieterse,Wessel Pieters
126607,William Beekman Sara,Willem Beekman sr
126613,Johannes Van Cortland,Johannes Van Kortlant
126617,Richard  Guet,Richard Koot
126628,David  Jameson,David Jamison
126632,Apollonia,Apalonia
126645,Thomas  Martens,Thomas Martense
126646,Lord  Richmond,Lord Richmond
126649,Gerrit  Duycking,Gerrit Duyking
126655,Maria  Hudde,Marretje
126658,Baltus  Breddie,Baltus Beiard
126667,Johannes  Martens,Johannes Martense
126671,Carsten  Steentjens,Christina Styntie Jans
126675,Carsten Styntie Nagels,Christina Styntie Nagels
126679,Elizabeth  Wey,Elisabeth
126692,Jane  Dentfort,Jan Dentfort
126693,Owin  Wynant,Anna Wynants
126697,Adrian  Hoogland,Adriaen Hoogland
126699,Paulus Turk Jurey,Pouwelis Turk jr
126708,Samuel  Burgers,Samuel Burgers
126719,Aaltie  Sandford,Aaltje Santvoort
126723,Simon  Jacobs,Symon Jacobsze
126730,Owin  Karseboom,Anna Karseboom
126734,Jezebel  Clement,Jezebel Clements
126735,Margriet  Schuyler,Margrieta Schuyler
126736,Francois  Boone,Frans Boon
126751,Hendrick  Kimmel,Hendrik Kimmel
126752,Huybert  Arendsz,Huybert Arentse
126761,Jane William Romen,Jan Willem Romen
126763,David Provoost Sara,Davidt Provoost sr
126774,Teunis  Cook,Teunis Quick
126777,Ruth  Brons,Ruth Bruynse
126779,Owin Van Oakley,Anna Van Ekele
126783,Hendrick  Jilles,Hendrik Jillesse
126784,Marten Roelofse Jilles,Marten Roelofse Jillesse
126786,Maria  Aertszen,Maria Aertsen
126789,Abraham Janszen A Splinter,Abraham Janszen Splinter
126790,Gerrit  Lantsingk,Gerret Lantsingk
126792,Adrian Van Schaik,Adrian Van Schaick
126794,Paulus Turk Jurey,Poulus Turk jr
126799,Jane  Corszen,Jan Eckersen
126812,Isaac Du Riemer,Isaac de Reimer
126818,Helena  Joris,Helena Joris
126824,Gysbert  Bogaert,Gysbert Bogaart
126835,Hendrick Van Schaik,Hendrik Van Schaick
126841,Geurt  Lansing,Geertruy Lassing
126855,Cornelius  Ogden,Cornelis Eketon
126858,Maria Van Der Peek,Maria Van der Beek
126870,Elizabeth  Blancen,Elisabeth Blansjan
126873,Jacob  Blagge,Jacob Balck
126874,Jane  Pluvier,John Plevier
126878,Gerrit  Henderickse,Gerret Hendrix
126882,Iael  Bedent,Eli Boudinot
126883,Marten  Clock,Marten Klok
126884,Hans  Cours,Hans Cros
126885,Maria  Vliereboom,Maria Vlierboom
126889,Arend  Viele,Aernhout Viele
126892,William Teller Sara,Willem Teller sr
126897,Abraham  Messuer,Abraham Mesuer
126900,Jane  Henderickse,Jan Hendrix
126901,Solomon  Peek,Salomon Boog
126902,Marethe,Martha
126908,Johannes Van Der Hudde,Johannis Van der Heide
126911,Evert Banfil Banker,Evert Banfil Banker
126922,Peter  Jacobs,Pieter Jacobs
126923,Peter Van Buskirk,Pieter Van Boskerk
126926,Jane  Nanfan,Jon Nanfan
126931,Debora  Poulus,Debora Pels
126932,Albert  Ringe,Albertus Ringe
126939,Isaac  Brajor,Isaac Brajor
126950,Clement  Elsworth,Clement Elswaart
126953,Maria  Abramze,Maria Abrams
126954,Maria Van Narwood,Maria Van Noort
126955,Owin  Cuyler,Anna Kolyer
126968,Germina  Jakes,Germina Juckes
126980,Sytie  Gerritse,Sytje Gerrets
126994,Teunis  Janszen,Denys Janse
126995,Machtel Du Riemer,Magtelt de Riemer
127013,Carsten Lierse Jurey,Carste Lierse jr
127019,Abraham  Splinter,Abram Splinter
127021,Levinus Du Wint,Levynus de Wint
127022,Elias  Post,Elyas Post
127025,Johannes Van Der Hudde,Johannes Van der Heide
127027,Elias  Henderickse,Elsje Hendrix
127029,Andries  Grevenraet,Andries Grevenraat
127030,Leendert Lennis Lievens,Leendert Lennis Liewens
127040,Milecent  Pieterse,Milecent Pieters
127041,Jane Tuther Dewater,Jan Tuther Tudor
127046,Margriet  Montras,Margrita Meynders
127053,Jane Eckerson Sara,Jan Eckerson sr
127054,Johannes Du Wandelaar,Johannes de Wandelaar
127055,Maria  Vervele,Maria Ver Veele
127057,Andries  Grevenraet,Andries Grevenraad
127062,Peter Beltum Boelen,Pieter Beltum Belyn
127063,Will  Haer,Will Heyer
127069,Hendrick Jillisse Meyer,Henderik Jillese Meyer
127070,Jacob Marius Mauritszen,Jacob Mourus Mauritszen
127071,Catharina  Davids,Catharina Davidts
127078,Johannes  Elsewaard,Johannes Elsewaard
127079,Jacob  Mareetz,Jacob Mourits
127080,Eva  Fecks,Aefje Fockes
127081,Jane Eckes Sara,Jan Eckes sr
127084,Robert  Siddenham,Robbert Siddenham
127093,Celitje  Solomonse,Celytje Salomons
127098,Annatie  Bastiaanse,Annetje Bastiaans
127101,Abraham  Sandford,Abram Santvoort
127102,Femmetie  Cook,Femmetje Kok
127104,Sytie  Martens,Sytje Martens
127116,Edward  Marshal,Eduard Marchal
127117,Magdalena  Jansz,Maddalena Jans
127150,Benjamin Narwood Narwood,Benjamin Narwood Narred
127151,Hendrick Wesselszen Ten Perego,Hendrick Wesselszen ten Broek
127154,Paulus  Miller,Poulus Miller
127156,Andries  Holst,Anderies Alst
127165,Thomas Howardon Harten,Thomas Howardon Hardon
127166,Gysbert  Imburg,Gysbert Imburg
127170,Sampson  Bensink,Sampson Bensing
127175,Isaac Du La Montagne,Isaak de Lamontagne
127184,Joris  Elzewaert,Joris Elzewaert
127201,Helena  Meyer,Helena Maria
127205,Margriet  Maurice,Margrieta Myers
127213,Peter Sunkam Jurey,Pieter Sunkam jr
127217,Maria  Montras,Maria Meinders
127229,Stephan  Leunius,Steven Lancy
127319,Neeltie  Cornelisz,Neeltje Cornelisse
127382,Stewart,Stuart
127413,Agnietie  Prevost,Angenietie Provoost
127486,Arend  Kierstede,Ariaantie Kierstede
127488,Simon Jansze Romen,Simon Janse Romeyn
127523,Maritie Van Haes,Marretie Van Hoese
127529,Neeltie  Hardenbroek,Neeltie Hardenberg
127530,Emmetie  Hey,Mettie
127531,Owin  Leurse,Anna Leuerse
127535,Simon  Pasco,Simon Pasco
127543,Eva Van Der Fyn,Aefje Van der Veen
127544,Geurt,Gerretie
127546,Jannitie  Miserol,Jannetie Meserol
127547,Jane Willems Romme,Jan Willemse Roome
127553,Annatie Van Thuyl,Antie Van Thuyl
127555,Aegie  Jacobs,Aegje Jacobs
127580,Barent Van Brakele,Barentie Van Brakle
127604,Hendrick Ten Eyck,Henderik ten Eyk
127605,Jannitie  La Montagne,Jan de LaMontagne
127618,Stephan  Boekenhoven,Steve Boekenhove
127630,Elizabeth Van Den Water,Elisabeth Van de Water
127644,Catalina  Lion,Cathalina Lanoy
127651,William Post Sara,Willem Post sr
127657,Frederick  Simones,Frederik Symonse
127664,Annatie Van Vleck,Antje van Vleck
127682,Neeltie  Uit Den Bogart,Neeltje Uytenbogert
127683,Jannitie  Maurice,Jannetje Myers
127686,Jane  Cray,Jean Kerr
127698,Jane  Hardt,Jan Ward
127703,Stephenus  Boekenhoven,Stevens Boekhoven
127705,Margriet  Obee,Margreta Obee
127715,Geertje Theunisz Cook,Geertje Theunisz Quick
127720,Simon  Aertse,Symon Aartse
127730,Nicholas  Evertszen,Nicolaas Evertzon
127736,Annatie Van Prie,Antje Van Brugh
127756,Leendert Du Cleyn,Leendert de Klein
127765,Jaquemyntje  Peek,Jaquemyntje Boke
127770,Hendrick Van Schaik,Hendrick Van Schaik
127774,Sara  Cuyler,Sara Kuyler
127775,Letticher  Magriegery,Letticher Magriger
127794,Aegie Van Horne,Aegje Van Hoorn
127800,Barris Urbanus Thomase,Barris Urbanus Thomasse
127811,Johannes Pieterse Van Narwood,Johannis Pieterse Van Norde
127819,James  Meene,James Manny
127830,Abraham Van Deurse,Abraham Van Duerse
127831,Annatie  Slingerlant,Annetje Slingerlant
127833,William  Porter,Willem Peartree
127870,Margriet Van Belloy,Margrieta Van Baal
127916,Jane  Cray,Jan Kaar
127921,Du Wit,Titje
127931,Hans  Janszen,Hans Janse
127933,Margriet  Day,Margrietje Douwe
127965,Annatie  Colevelt,Anatje Colevelt
128002,Maritie  Rollegom,Maritje Rollegom
128019,Lafong,Lafong
128027,William  Lets,Willem Lods
128056,Magdalena  Breddie,Magdalena Paret
128069,Helena Magdalena Simones,Helena Magdalena Simons
128072,Beletie,Belitje
128086,Meinder  Schuyler,Meinder Schuyler
128104,Catharina  Bogaert,Catharina Boogert
128105,Claes Van Schaik,Claase Van Shaik
128111,Luke  Stevens,Luyk Stevens
128129,Jacob  Couwenhoven,Jacob Kouwenhove
128131,Helena Van Belloy,Helena Van Baal
128145,Johannes  Jooste,Johannes Jooste
128151,Petrus  Breddie,Petrus Beiard
128160,Neeltie  Jacobs,Neeltje Jacobz
128223,Aafje,Aafje
128225,Jane  Faster,Jan Faster
128234,Annatie  Abbas,Annetje Bos
128265,Claes,Claasje
128271,Geertje,Geertje
128280,Sara,Zara
128292,Annatie  Claese,Annetje Claas
128295,Charles  Day,Charles d
128306,Adrian  Beekman,Adriaan Beekman
128316,Neeltie  Vaughton,Neeltje Vegten
128335,James  Meene,Jaemes Manny
128342,Barent Van Clock,Barent Van Kleek
128351,Susanna  Lyselaar,Susanna Leslaar
128371,Jannitie  Adrianse,Jannetje Andriesse
128388,Catharina  Wey,Catharyna
128409,Mattheus  Lyster,Mathys Lyster
128445,Gerardus  Duycking,Gererd Duyking
128446,Douwen  Hardenbroek,Dina Hardenberg
128451,Maritie  Aertszen,Marytje Arents
128471,Jannitie  Poulus,Jan Tibbels
128472,Annatie  Cornelisz,Antje Cornelus
128476,Jezebel  Persell,Jesabel Percell
128497,Jannitie Van Leerhie,Jannetje van Laar
128500,Sara  Ferdon,Sara Verduyn
128511,Susanna  Leysler,Susanna Leysler
128522,Meyndert  Berger,Meyndert Burger
128533,Aetje  Rous,Aetje Ross
128553,Margriet  Rycke,Margrietje Ryke
128557,Megteltje  Poulus,Magteltje Pouwels
128569,Stephan  Brakele,Steve Brakele
128573,Maria  Hybon,Marya Hibon
128586,Philip Van Bosum,Philippus van Bossem
128589,Susanna  Krieger,Susanna Krigier
128603,Elena  Zwart,Ellen Sjerret
128606,Cornelius Clopper Sara,Cornelus Klopper sr
128632,Baltus  Breddie,Baltus Bayard
128633,Antoine  Brockholst,Antony Brokholst
128659,Josias  Krieger,Josias Creeger
128685,Cornelius  Claesz,Cornelis Claase
128686,Janneke  Adrianse,Janneke Andries
128707,Nicholas  Fielding,Nicolaes Fielding
128754,Elizabeth  Fredricks,Elizabeth Fredrikz
128762,Owin  Holst,Anna Hulst
128766,Maritie  Jeats,Marytje Jeets
128773,Maria  Masse,Maria Mesier
128813,Liewe,Lea
128836,Catharina  Peek,Catharina Boke
128845,Nicholas  Tienhoven,Nicolaas Tienhove
128857,Catharina  Maurice,Catharina Myers
128883,Jannitie  Koxman,Jannetje Koxman
128894,Johannes  Perego,Johannes Berk
128903,Susanna  Leysler,Susanna Lyslaar
128914,Saartje  Visboom,Saartje Visboom
128937,Geertje  Claese,Geertje Classe
128958,Teuntje  Yeads,Teuntje Ides
128968,Lydia  Lets,Lidia Lootz
129024,Eva  Cuyler,Eva Kuyler
129061,Owin  Hudde,Annatje
129085,Aetje,Ytje
129113,Nicholas Rosevelt Jurey,Nicolaas Rosevelt jr
129128,Maria  Hey,Mari
129143,Annatie  Breddie,Annetje Brat
129145,Maria  Bayeux,Maria Buycsie
129153,Engeltie  Boeckhout,Engeltje Boeckhout
129157,Margriet Van Der Belloy,Margrietje Van der Poel
129195,Maritie  Prie,Marretje Berry
129202,Sara Van Duyn,Sara Van Duyn
129227,Wyntie Ten Eyck,Annatje Ten Yk
129235,Claartie,Claartje
129249,Isaac  Peek,Isaac Boeke
129254,Beletie  Hoogland,Belitje Hoogland
129260,Annatie  Holst,Annatje Hulst
129313,Saartje Van Foreest,Saartje Van Vorst
129357,Claartie  Post,Claartje Post
129361,Owin  Hudde,Antje
129374,Tietje,Tietje
129386,Judith,Judith
129387,Owin Elizabeth Staats,Anna Elizabeth Staats
129401,Catharina  Prie,Catharina Pra
129405,Elizabeth  Couwenhoven,Elizabeth Kouwenhove
129410,Rebecca  Onckelbach,Rebecka Onkelbag
129427,Geertruy Van Cortland,Geertruyd Van Cortlant
129456,Sara  Selove,Sara Selove
129520,Maria Van Solder,Maria Van Zelder
129548,Peter Ten Eyck,Pieter ten Eyk
129565,Owin Hendrickse Vleck,Anna Hendrix Volk
129633,Jane Van Dyck,Jan Van Dyk
129682,Engeltie,Engeltje
129710,Tryntie  Ravestein,Tryntje Ravesteyn
129716,Annatie  Berger,Annetje Burger
129717,Claes  Braisier,Claasje Webber
129718,Hendrick Ten Eyck,Hendrikje Tenyk
129766,Catharina  Spiering,Catharina Sebering
129820,Tryntie Gerretse Ravestein,Tryntje Gerretse Ravesteyn
129889,Aaltie  Schars,Aeltje Schaars
129897,Annatie  Harxe,Antje Hercks
129924,Maritie  Jonkers,Marytje Jonkers
129928,Jaquemyntje  Van Ravestein,Jaquemyntje Ravenstein
129937,Maria  Montanje,Maria Montanje
129985,Jannitie  Marens,Jannetje Marinus
129994,Sara  Volleman,Sara Folleman
130000,Owin  Persell,Anna Percell
130009,Johon  Krieger,Johanna Crigier
130057,Susanna  Breddie,Susanna Brat
130075,Neeltie Corneliszen Van Der Veer,Neeltje Cornelisz Vanderveer
130099,Jane  Tailor,John Teljor
130100,Annatie  Krieger,Annatje Kriegier
130120,Hilletie,Hilletje
130157,Sara  Wendell,Sara Wendell
130164,Elizabeth Van Tienhoven,Elizabeth Van Tienhoven
130172,Maritie  Bandt,Marretje Bennet
130189,Jannitie  Brockholst,Jenneke Brokholst
130195,Elizabeth Van Deurse,Elizabeth Van Deurse
130198,Maritie  Huycken,Marytje Huyken
130201,Vrouwtje Jansze Herring,Vrouwtje Jans Haring
130202,Femmetie  Williams,Femmetje Willems
130330,Johannes Kerfbyl Crupel,Johannes Kerfbyl Kerbile
130441,Maria Van Den Belloy,Maria Van de Poel
130491,Helena  Lewis,Helena Leyse
130503,Du Wit,Titia
130552,Annatie Van Narwood,Antje Van Noort
130648,Tys,Tysje
130660,Margriet  Rycke,Margreta Ryke
130672,Jane  Blagge,Jan Blok
130735,Brechie,Bregje
130754,Sophia Van Der Horst,Sophia Van der Horst
130761,Cornelius  Fleming,Cornelus Flaming
130763,Rachel Rebecka Goderus,Rachel Rebecka Goederus
130804,Geurt Van Du Water,Grietje van de Water
130883,Teunis Van Gelder,Teunis van Gelder
130889,Jane Garside Garlad,John Garside Gaarlide
130891,Thomas  Robbersen,Thomas Roberson
130933,Gerrit  Gerretzen,Gerret Gerretzen
130934,Richard  Philpot,Richard Philpat
130970,Teuntje  Yeads,Teuntje Iedese
130973,Annatie  Krieger,Antje Krigier
130984,Annatie Van Thuyl,Annatje Van Thuyl
130989,Catalina  Reyerse,Catlyntje Reyers
130994,Robert  Livingston,Robard Levinston
130998,Elizabeth  Hennigen,Elizabeth Henejon
131000,Maria  Hamilton,Mr Hamelton
131020,Judith  Brocholst,Judith Brocholst
131033,David  Cunningham,David Conninghame
131040,Tryntie  Wey,Tryntje
131061,Johon  Brocholst,Johanna Brocholst
131062,Johannes  Boekenhoven,Johannes Boekenhove
131067,Catharina  Gelder,Catharina Gelder
131089,Engeltie  Harmanse,Engeltje Harmense
131092,Jeremiah  En,Jeremiah Owen
131093,Annatie La Ree,Annatje Le Roux
131106,Owin  Groot,Anna Coerte
131108,Annatie  Ekkes,Antje Huykes
131113,Rachel  Swartwout,Rachel Swartewouwt
131120,Cornelius Clopper Jurey,Cornelus Klopper jr
131121,Nicholas  Persell,Nicolaas Percell
131124,Elizabeth  Viele,Elizabeth Fiele
131129,Hildegond  Cooper,Hillegond Kuyper
131151,Maria  Leysler,Maria Leyslaar
131167,Maria  Tades,Marytje Yeads
131182,Susanna Barentse Pias,Susanna Barents Bos
131192,Annatie  Volckerts,Annatje Volkerts
131195,Sebastian  Kortrecht,Bastiaan Kortregt
131198,Teunis Du Veer,Teunis Dufooir
131204,Eva  Somerendyk,Aefje Somerendyk
131210,Maria  Sandford,Maria Zantford
131214,Geurt Van Velse,Gerretje Van Velse
131225,Jannitie  Prevost,Jenneke Provoost
131228,Jaquemyntje  Neukirk,Jaquemyntje Nieuwkerk
131231,Adrian  Gerritse,Adriaan Gerretse
131238,Thomas  Breddie,Thomas Burd
131242,Mattheus  Briel,Matheus Borell
131246,Arie  Bogerdt,Arie Bogert
131264,Elizabeth  Ferdon,Elizabeth Verduyn
131270,Baafje  Sip,Baafje Sippe
131272,Josinta  Brakele,Jesyntje Barkelo
131283,Jane Stevens Jurey,John Stevens jr
131289,Margriet  Livingston,Margreta Livenston
131291,Mayke Van Rhoon,Mayke Van Roen
131292,Maria Van Zandt,Maria Van Zante
131298,Philip  Jongk,Philip Jongk
131306,Abertus  Fielts,Abartus Fielts
131311,Anneke  Smith,Anneke Smith
131321,Peter  Marshal,Pieter Marschal
131324,Elias  Chardavoine,Elias Charduvyn
131327,Johannes Van Gelder Sara,Johannes Van Gelder sr
131329,Maria Ten Perego,Maria Tenbroek
131332,Jacob  Walton,Jacobus Walton
131333,Jacob  Louw,Jacob Low
131348,Margriet Van Borsum,Margrietje Van Borsom
131364,Claes Du Mot,Claasje de Mot
131371,Johannes Du Corvo,Johannis de Graaf
131395,Thomas  Bajeux,Thomas Bajeux
131396,Johannes  Kierstede,Johannes Kierstede
131400,Sara  Hoogland,Sara Hooglandt
131401,Hildegond Van Horne,Hillegont Van Hoorn
131404,Cornelia  Caljier,Cornelia Kaljer
131410,Jannitie  Swerver,Jannetje Swerver
131412,Jannitie  Janszen,Jannetje Janssen
131414,Jane Van Aren Sara,Jan Van Hoorn sr
131422,Barent  Reynderts,Barent Rynderts
131425,Margriet Van Schaik,Margareta Van Schayk
131431,Aaltie  Hassing,Aaltje Hassing
131444,Aetje  Pias,Eytje Bos
131448,Annatie Van Sikkelen,Antje Van Sikkelen
131449,Augustus  Jay,Augustus Jay Yay
131476,Cornelius  Bogaert,Cornelis Bogert
131483,Elizabeth  Crielen,Elisabeth Garlin
131493,Neeltie  Hardenbroek,Neeltje Hardenburg
131509,Maria  Vliereboom,Maria Vliereboom
131512,Johannes Beekman Jurey,Johannes Beekman jr
131513,Helena,Lena
131515,Maurice  Whyt,Marcy White
131516,Emmetje Van Dyck,Emmetje Van Dyk
131519,Catalina  Yeads,Catlina Idese
131528,Elizabeth  Quackenbusch,Elisabeth Quackenbos
131543,Theophilus  Elsworth,Teophilus Elsworth
131550,Maria  Leenarts,Maria Leonards
131562,Aaltie  Bekker,Aaltje Bikkers
131578,Harmentie  Cook,Harmpje Coek
131589,Aaltie  Couwenhoven,Aaltje Couwenhove
131592,Maria  Staats,Maria Staats
131618,Robert  Kirck,Robert Crook
131636,Lydia,Luyda
131645,Urseltje  Aertszen,Urseltje Arents
131652,Maria  Coningh,Maria Coningh
131665,Douwen  Idesen,Dina Idesen
131681,Helena  Draeck,Lena Turk
131686,Sabina  Bomper,Sabina Bemper
131688,Jane Du Voort,Jannetje Veurde
131693,Catharina De La Noy,Cathrina De Lanoy
131696,Elias Van Der Water,Elsje Vander Water
131704,Maritie De Van Water,Marytje Deventer
131705,Arend  Webbers,Arriantje Webbers
131709,Teuntje  Romme,Teuntje Romme
131714,Hester  Cennieff,Hester Cenniff
131718,Geertje  Dehart,Geertje DeHart
131724,Margriet Van Der Water,Margrietje Vander Water
131764,Engeltie  Lievens,Engeltje Lievens
131780,Elizabeth Van Norden,Elisabet Van Norden
131791,Jane  Tieksoort,Jannetje Coesaart
131801,Douwen  Wolsey,Dina Wels
131803,James  Pias,James Boesy
131808,Annatie  Persell,Annaatje Persell
131823,Margriet Van Boisson,Margrietje Van Bussen
131828,Andries  Brestede,Andries Bresteede
131831,Annatie  Lomby,Annaatje Lamb
131834,Andrew  Louw,Annaatje Roll
131837,Margriet  Ryckman,Margarietje Rykman
131843,Ver,Fr
131844,Aaltie  Hassing,Aaltje Hassin
131846,Rachel  Leffersen,Rachel Lefferts
131847,Claes  Konig,Klaasje Coning
131851,Johannes  Symonsen,Johannes Symonsen
131852,Cornelia  Pit,Cornellia Beddu
131853,Johannes Tevo Sara,Johannes Tevo sr
131856,Johannes  Raedt,Jonas Right
131858,Helena  Hoogland,Helena Hoogeland
131859,Maurice  Conde,Marcy Gond
131862,Maritie  Aalstein,Marritje Aalstyn
131883,Geurt,Grietje
131888,Maria  Feecke,Maria Fokke
131889,James La Lowe,James Lie Lee
131893,Jane  Nobel,John Noble
131897,Antoine  Lewis,Antony Lewis
131904,Cornelia  Lamatre,Cornelia Lametre
131905,Catharina  Hennion,Catharina Hennion
131917,Sara  Hoogland,Sara Hoogland
131925,Maritie Van Hoesen,Marritje Van Hoesen
131935,Francyntje  Yay,Francyntje Yay
131938,Wynant Van Zandt,Wynand Van Zant
131954,Margriet Van Bosum,Margrietje Van Bussum
131957,Maria  Draeck,Marritje Ryke
131960,Owin Catharina Molyn,Anna Catharina Moulin
131964,William  Cunningham,Willem Conningham
131966,Teuntje  Idesen,Teuntje Idessen
131982,Jane Van Horne,Jan Van Horne
131985,Rebecca  Pieterse,Rebecca Pieters
131995,Greitje  Jeats,Gerritje Jeats
132001,Elizabeth Ten Eyck,Elisabeth Ten Eyck
132002,Annatie  Krieger,Annaatje Cregier
132023,Elizabeth  Hoogland,Elisabeth Hoogland
132031,Elias  Carsten,Elsje Christien
132032,Maritie Van Den Water,Marytje Van de Water
132037,Gertrud,Geertruyde
132043,Peter  Campbell,Pieter Kemble
132047,Thomas  Goodlad,Thomas Goodled
132052,Rebecca  Parent,Rebecca Briant
132057,Maria  Brown,Maria Broun
132084,Gertrud Van Kingswil,Geertruda Van Kingswil
132098,Jannitie  Wessels,Jannetje Wesselz
132113,Van  Brevoort,Van Brevoort
132116,Owin  Billop,Anna Billop
132126,Sara  Centus,Sara Sands
132128,Johon Van Perego,Johanna Van Burg
132134,Maritie  Janszen,Marretje Jansse
132137,Margriet Van Cortland,Margrita Van Cortland
132139,Annatie  Antonides,Annatje Antonides
132144,Jane  Braisier,John Brasjer
132145,William  Viele,Willem Viele
132146,Jacob  Cook,Jacob Quik
132150,Margriet  Janszen,Margritje Jansse
132152,Owin Van Der Spiegel,Anna van der Spiegel
132155,Theophilus  Poulus,Theophilus Pells
132162,Jannitie Van Arnhem,Jenneke Van Aarnem
132164,Maritie  Salisbury,Marytje Salisbury
132170,Peter  Colet,Pieter Goelet
132171,Durye,H Dyer
132174,Archibald  Fisjer,Archibald Fisser
132178,Jay,J
132184,Margriet  Boone,Margrita Bennewe
132186,Margriet  Carstengh,Margrietje Kersteng
132190,Anneke Van Horne,Anneke Van Horne
132191,Johannes  Bandt,Johannes Bond
132193,Rebecca  Oothoudt,Rebecca Oothouwt
132194,Owin Maria Erenstyn,Anna Maria Erenstyn
132195,Maria  Kool,Maria Coely
132197,Maritie  Janszen,Marytje Jansse
132201,William  Coeyemans,Willem Commons
132206,Elizabeth Van Ordern,Elisabeth Van Ordern
132207,Owin  Watson,Annatje Swaan
132208,Nicholas  Thomase,Nicolas Thomas
132209,Thomas  Vajer,Thomas Vajer
132216,Michael  Terneur,Michiel Terneur
132226,Hendrick  Neuton,Hendrick Antony
132228,Owin Maria Hoveling,Anna Maria Hoveling
132231,Margriet  Rycke,Margarietje Ryke
132238,Tryntie Van Deurse,Tryntje Van Deurssen
132239,Cornelius Clopper Jurey,Cornelis Klopper jr
132240,Anneke  Tiel,Anneke Dayle
132250,Jannitie  Sammon,Jannetje Sammon
132251,Margriet Van Cortland,Margareta Van Kortland
132252,Sara  Kemper,Sara Kimber
132258,William  Campbell,Willem Cambel
132262,Annatie Van Orden,Annatje Van Orden
132264,Catharina  Kockeveer,Catharina Kokkever
132269,Maritie Debevois Prie,Marytje Debevois Bory
132270,Sara  Minthorne,Sara Minthorn
132271,Owin  Minthorne,Anna Minthorn
132272,William  Dyks,Willem Dyks
132281,Johannes Bernard Van Deurse,Johannes Bernard van Deursen
132284,Sara  Akkermans,Sara Akkermans
132285,Annatie  Adrianse,Antje Andriesse
132287,Margriet  Janszen,Margrietje Jansse
132293,Aaltie Van Winkele,Aaltje Van Winckel
132294,Antoine  Lomby,Antony Lamb
132298,William  Grollins,Willem Carolins
132305,Jane William Altgelt,Johan Willem Altgelt
132307,Edward  Ditlo,Edward Tittle
132312,Thomas  Vouter,Thomas Vater
132316,Elizabeth Du Peyster,Elisabet De Peyster
132318,Jannitie  Maeden,Jannetje Mayden
132319,Jeremiah  Pamerton,Jeremia Pamerton
132321,Christofel  Emans,Christoffel Emans
132322,Elizabeth  Bensink,Elisabet Bensing
132326,Peter  Hartgras,Peter Rutgers
132328,Hildegond  Cooper,Hillegond Cuyper
132332,Margriet  Beekman,Margrietje Byckman
132334,Charlotte  Bajeaux,Charlotta Boeje
132337,William  Dyks,William Dyks
132345,Widow Ver Planck,Widow Ver Plank
132348,Geertje  Hopper,Geertje Hopper
132352,Jane  Bogaert,Jan Bogaert
132356,Maria Van Orden,Maria Van Orden
132361,Hildegond Van Horne,Hillegond Van Horne
132370,Samuel  Perego,Samuel Broek
132371,Elizabeth Du Peyster,Elisabet de Peyster
132372,Tryntie  Bensink,Tryntje Bensing
132374,Margriet  Durye,Margrietje Dorrie
132375,Maria Geertruda Abereshin,Maria Geerturyd Abereshin
132377,Jane  Tavou,Jan Tevo
132385,Stintie  Champ,Styntje Schamp
132390,Claes Van Schaik,Claasje Van Schayk
132397,Jane  Markel,Jan Markel
132398,Peter  Marschalk,Pieter Marshalk
132400,Tryntie Van Tousen,Tryntje Van Deusen
