id,name,gender
544,Jan Staats,male
545,Catharina Corsen,female
546,Gisbert Tice van Pelt,male
547,Janneke Adrianse,female
548,Dirk van Sutvin,male
549,Salomon Desever,male
550,Annatie Leclayse,unknown
551,Janitie Brouwer,unknown
552,Cornelius Rutgers van Brunt,male
553,Tryntie Bennet,unknown
554,Cornelius Gerritz,male
555,Dirk Jurianse,male
556,Johannes Fonteyn,male
557,Riemerick Simons,unknown
558,Hanna Willamsen,female
559,Janneke Aukes,female
560,Peter Staats,male
561,Elizabeth Aerentsen,female
562,Isaac Lefever,male
563,Wyntie Mynders,unknown
564,Wouter Teunis van Pelt,male
565,Maritie Schaers,unknown
566,William Bennet,male
567,Adriantie van de Water,unknown
568,Gerrit Wickles,mostly_male
569,Tryntie Wickles,unknown
570,Jan Wyckoff,male
571,Neeltje Wyckoff,female
572,Rem Dorland,male
573,Annatie Dorland,unknown
574,Benjamin van de Water,male
575,Engeltie Harmans,unknown
576,Thomas Baudet,male
577,Maria Baudet,female
578,Dirk Brouwer,male
579,Hanna Daas,female
580,Peter Nevius,male
581,Janitie Nevius,unknown
582,Jan Tyssen Lanen,male
583,Aeltie Tyssen Lanen,unknown
584,Wouter van Pelt,male
585,Maria van Pelt,female
586,Peter Brouwer,male
587,Annatie Brouwer,unknown
588,Jan Hanse,male
589,Willemtie Jansen,unknown
590,Jan Swol,male
591,Geertie Swol,unknown
592,Hendrick Hendriksz,male
593,Bennetie Hendriksz,unknown
594,Ryck Hendriksz,unknown
595,Janitie Hendriksz,unknown
596,Wilhelmus Lubbertsz,male
597,Cornelia Lubbertsz,female
598,Hendrika Laurens,female
599,Jan Bennet,male
600,Aeltie Bennet,unknown
601,Jan Hoogland,male
602,Jaapje Hoogland,unknown
603,Samuel Philips,male
604,Aeltie Philips,unknown
605,Peter van Deventer,male
606,Mayke van Deventer,female
607,Catharina Fonteyn,female
608,Jan Sevenhoven,male
609,Maria Lequie,female
610,Abraham Lott,male
611,Geertie Lott,unknown
612,Douwe van Ditmas,mostly_male
613,Catharina van Ditmas,female
614,Henry Filkin,male
615,Catharina Filkin,female
616,Abraham van Duyn,male
617,Geertie van Duyn,unknown
618,Jan Ryder,male
619,Adriantie Ryder,unknown
620,Cornelia Lott,female
621,Emmetie Bennet,unknown
622,Jan Monfort,male
623,Ida Monfort,female
624,Hilletie Jansz van der Bild,unknown
625,Claes van Dyck,male
626,Francyntie van Dyck,unknown
627,Sirach Titus,unknown
628,Aeltie Titus,unknown
629,Teunis Wiltse,male
630,Divertie Wiltse,unknown
631,Johannes van Ekelen,male
632,Tryntie van Ekelen,unknown
633,Aron van Nostrand,male
634,Aeltie van Nostrand,unknown
635,Lammert Adrianse,male
636,Lea Harmans,female
637,Christian Snedeker,male
638,Pietertie Snedeker,unknown
639,Jan Eldersen,male
640,Maria Hendriksz,female
641,Abraham Remsz,male
642,Annatie Remsz,unknown
643,Abigail Peters,female
644,William Grootman,male
645,Margriet Grootman,mostly_female
646,Barent Cornelis,unknown
647,Hanna Cornelis,female
648,Gerrit Stoothof,mostly_male
649,Johanna Stoothof,female
650,Josias Robberson,unknown
651,Margriet Robberson,mostly_female
652,Auke Reinierse,mostly_male
653,Ida Vonk,female
654,Jan Benham,male
655,Vulpie Benham,unknown
656,Marthen Adrianse,unknown
657,Sara Adrianse,female
658,Evert Wikele,male
659,Emmetie Wikele,unknown
660,Elsie Hanse,female
661,Gerrit Hanse,mostly_male
662,Cuniertie Haff,unknown
663,Peter Gillis,male
664,Cornelia Dames,female
665,Joris Remsen,male
666,Emmetie Joris,unknown
667,Gerrit van Wickelen,mostly_male
668,Tryntie van Wickelen,unknown
669,Jacob Bennet,male
670,Barbara Ferdon,female
671,Elias De Hart,male
672,Catalina Laning,female
673,Catalyntie Gulik,unknown
674,Joseph van Kleef,male
675,Catalina Rapelje,female
676,Teunis Haff,male
677,Janitie Baas,unknown
678,Willemtie van Boerum,unknown
679,Femmete Hanse,unknown
680,Sara Hanse,female
681,Isaac Snedeker,male
682,Willemtie van Boexen,unknown
683,Emmetie Hanse,unknown
684,Saertie Hanse,unknown
685,Catalina Jansz,female
686,Hendrick van Leeuwen,male
687,Maria van Leeuwen,female
688,Christian Lubbertsz,male
689,Annatie Lubbertsz,unknown
690,Jan Waldron,male
691,Rachel Waldron,female
692,Jan Gerregen,male
693,Maria Gerregen,female
694,Auke van Hengelen,mostly_male
695,Ida van Hengelen,female
696,Cors Cornelis,unknown
697,Janitie Cornelis,unknown
698,Peter Lott,male
699,Sara Lott,female
700,Dominicus van der Veer,unknown
701,Janitie van der Veer,unknown
702,Karel Boerum,male
703,Rebecca Boerum,female
704,Simon De Hart,male
705,Agnietje van Dyck,unknown
706,Gerrit Martens,mostly_male
707,Mag Martens,unknown
708,Peter Luyster,male
709,Annatie Luyster,unknown
710,Jan van Pelt,male
711,Susanna van Pelt,female
712,Karel van Voorhees,male
713,Neeltje van Voorhees,female
714,Gerrit van Duyn,mostly_male
715,Aeltie van Duyn,unknown
716,Peter Wyckoff,male
717,Rensie Wyckoff,unknown
718,Giljam Cornelis,unknown
719,Cornelia Cornelis,female
720,Michael van der Veer,male
721,Beletie van der Veer,unknown
722,Jos. Heg,unknown
723,Adriantie Heg,unknown
724,Jan van Wickelen,male
725,Ida van Wickelen,female
726,Hendrick Stryker,male
727,Maritie Stryker,unknown
728,Denys van Duyn,male
729,Annatie van Duyn,unknown
730,Jan Dorland,male
731,Catryntie Dorland,unknown
732,Jan Kiersz,male
733,Hendrick Slecht,male
734,Johannes Marcus,male
735,Claes Arendsz van Vechten,male
736,Hieronymus Rapelye,male
737,Court Stevensz van Derveer,unknown
738,Jan Brouwer,male
739,Joris Jacobs,male
740,Hendrick Van Doesburg,male
741,Jan Corsen,male
742,Lisbeth Thomas,female
743,Laurens De Sille,male
744,Cornelius Steenwick,male
745,Johannes Hellenius,male
746,Thomas Lambertsz,male
747,Teunis Gisbertsz Bogart,male
748,Elsie Barends,female
749,Jan Buys,male
750,Wolphert Jansz,unknown
751,Adam Moth,male
752,Annetie Stillwell,unknown
753,Louis Lakeman,male
754,Ananias Torier,unknown
755,Joris Commens,male
756,Nathanael Britton,male
757,Peter Peters,male
758,Peter Bolsouw,male
759,Thomas Stillwell,male
760,Nicholas Jansz,male
761,Jacob Jansz van der Bild,male
762,Dirk Jansz van der Vliet,male
763,Laurens Akerman,male
764,Janitie Joris Rapelje,unknown
765,Jan van Munster,male
766,Peter Claasz Wykof,male
767,Gerrit De Leydekker,mostly_male
768,Jan Schouten,male
769,Peter van Nest,male
770,Peter Noe,male
771,Joost Karelsz DeBevoise,male
772,Jan Bodin,male
773,Anna De Sille,female
774,Peter Jansz van Dyk,male
775,Jan Merlet,male
776,Isaac Sie,male
777,Tileman Jacobs van der Meyen,unknown
778,Francois Martino,unknown
779,Jean Belville,male
780,Richard Cartes,male
781,Isaac Balieu,male
782,Fernandus van Sicklen,unknown
783,Nicholas Blanck,male
784,Peter Jansz Zeeuw,male
785,William Gilliaumsz,male
786,Josias Strakken,unknown
787,Jacob Aukez van Nuys,male
788,Jan Stryker,male
789,Daniel Polhemius,male
790,Wynant Peters,unknown
791,Gertrud Lott,female
792,Willemtie Sebring,unknown
793,Jacob Stryker,male
794,Jan Aukez van Nuys,male
795,Abraham Hellenius,male
796,Thomas Verdon,male
797,Eilse Lucas van Voorhees,unknown
798,Jacob Rutgersz,male
799,Minne Johannes,male
800,Jean Bandaiy,male
801,Teunis Jansz Covers,male
802,Ida Rycke,female
803,Fitie Martensz Damen,unknown
804,Tys Barends,unknown
805,Josie Corsen,female
806,Adam Gerritz,male
807,Jan Wolphenkraft,male
808,Gerrit Elbertsz Stoothoff,mostly_male
809,Andries Pieter Juriansz,male
810,Carel van Dyck,male
811,Lisbeth Jans Damen,female
812,Hendrick Peters,male
813,Sara Casier,female
814,Jan Gerrits Dorlant,male
815,Hendrick Hegeman,male
816,Jan van der Bild,male
817,Janitie Roemers,unknown
818,Roelof Schenck,male
819,Hendrick Brinkhorst,male
820,Joseph Boschleiding,male
821,Wilhelmus Beekman,male
822,Gillis Mandeville,male
823,Elias Dawes,male
824,Simon Haaks,male
825,Peter Cornelisz Luyster,male
826,Cornelius Cloppers,male
827,Jan Gorter,male
828,Rutgert Alberts,unknown
829,Cornelius Cornelis,male
830,Jan Jans Romein,male
831,Hendrick van Bursum,male
832,Marthen Abrahamsz Klok,unknown
833,Joost Kokkuyt,male
834,Philip Schmidt,male
835,Abraham Duboys,male
836,Christian Duyo,male
837,Caspar Jansz,male
838,Tys Jans van Pelt,unknown
839,Paulus Dirks,male
840,Maritie van Cowenhoven,unknown
841,Harman Harmensz van Borkelo,unknown
842,Auke Jansz,mostly_male
843,Siourt de Messelaar,unknown
844,Albert Elbertsz Stoothoff,male
845,Peter Hansz,male
846,Jean Tinbrel,male
847,Richard Stillwell,male
848,Jacobus Corsen,male
849,Jan de Vries,male
850,Cornelius Jan Hansz Bergen,male
851,Conradus Van Der Beek,unknown
852,Hans Jansz,male
853,Jan Sebring,male
854,Jan Tunisz De Nys,male
855,William Jacobs,male
856,William Huykke,male
857,Marthen Rudolfus Schenk,unknown
858,Jan Spiegelar,male
859,Jan Pietersz van der Water,male
860,William Aardsz,male
861,Arien Claas,andy
862,Reinier van Sicklen,male
863,Jacob Aukes,male
864,Cornelius Teunisz,male
865,Catelyntie Rapelje,unknown
866,Coert Stevens van Voorhees,male
867,Hendrick Gillis,male
868,Jan Ariensz,male
869,Elias Cornelis,male
870,Adrian Gerritz Payendorp,male
871,Joris Roemers,male
872,Jan Dirkz Meyer,male
873,Barent Jansen Verkerken,unknown
874,Martin Roelofs Schenk,male
875,Barent Verkerk,unknown
876,Thomas van Dyck,male
877,Jean Parys,male
878,Jacob Willemsz,male
879,Gerrit Tice,mostly_male
880,Aeltie Tunis Covers,unknown
881,Jan Willemsz Bennet,male
882,Maritie Badie van der Beek,unknown
883,Louis Jansz,male
884,Sophia Hellenius,female
885,Adam Hendrikz Vrooman,male
886,Albert Stoothof,male
887,Quirin Jans van Meteren,male
888,Jan Dirksen van der Vliet,male
889,Auke Jansen van Nuys,mostly_male
890,Cornelius Wynhard,male
891,Tys Lubbertsz,unknown
892,Jan Hendriksz,male
893,Albert de Lintwever,male
894,Gerrit Hendriksz,mostly_male
895,Cornelia Willemsz,female
896,Claes Schmidt,male
897,Abraham Lanoy,male
898,Josiah Dratse,male
899,Adolf Brouwer,male
900,Trintie w of Thys Lubbertsz,unknown
901,Willemtie Thysen,unknown
902,Charles Fonteyn,male
903,Arien Jansz,andy
904,The eldest daughter of Thomas Sjerkz,mostly_female
905,Elias Dorland,male
906,Jacobus De Bevoise,male
907,Jaques Fontyn,unknown
908,Gerrit van Cowenhoven,mostly_male
909,Jan Tice van Pelt,male
910,Aard Teunis van Pelt,male
911,Abraham Willemsz,male
912,Gerrit Stevens,mostly_male
913,Hendrick Matyse Smok,male
914,Johannes Cowenhoven,male
915,Christian Jansen,male
916,Cornelius Willamsen,male
917,Frederick Hanse,male
918,Hendrick Heg,male
919,Jan Aersen,male
920,Dirk Jansen Amberman,male
921,Hendrick Frederick,male
922,Neeltie Jansen van Tuyl,unknown
923,Jacob Cornelis,male
