,canonical,original
5004,Henrich  Herb,Heinrich Herb
5010,Daniel  Kerstetter,Daniel Kerstetter
5015,David  Fetter,David Fetter
5019,Wilhelm  Yoder,Wilhelm Yoder
5031,Abraham  Geist,Abraham Geist
5032,Johannes  Haas,Johann Hess
5038,Daniel  Strasser,Daniel Strasser
5039,Daniel  Wessels,Daniel Wetzel
5057,Charles  Renninger,Charles Renninger
5063,Elizabeth Reiner Yoder,Elisabeth Reiner Yoder
5066,Elizabeth  Altspach,Elisabeth Altspach
5072,Gideon  Kramer,Gideon Kramer
5081,Maria  Christ,Maria Christ
5091,Maria Eisenhart Grandmother,Maria Eisenhart grandmother
5092,Daniel Sr Herb,Daniel Sr Herb
5099,Susanna  Dunckelberger,Susanna Dunkelberger
5107,Carolus  Renninger,Carolus Renninger
5122,Lea  Bensinger,Lea Benzinger
5133,Maria  Hoffman,Maria Hoffman
5135,Tobias  Scheily,Tobias Sheily
5139,Charles  Schlagel,Charles Schlegel
5142,Solomon  Tolb,Solomon Delp
5144,Joseph  Feager,Joseph Feager
5152,John  Wagener,Johan Wagner
5154,Absolon  Wehry,Absolon Wehry
5159,George  Fedderolf,George Fedderolf
5164,John George Renn,John George Renn
5165,Johannes  Smith,Johann Smith
5166,George  Renn,George Renn
5169,Jacob  Neugott,Jacob Neugott
5172,Johannes  Wessels,Jonas Wetzel
5182,Daniel  Kieffer,Daniel Kieffer
5183,Henrich  Hoffman,Henrich Hoffman
5197,Elias  Mager,Elias Mager
5201,Sara  Zerfing,Sarah Zerfing
5209,Johannes  Fetter,Johannes Fetter
5211,John Jr Maurer,John Jr Maurer
5215,Daniel  Fetter,Daniel Fetter
5216,Tobias  Scheily,Tobias Scheily
5221,Nicholas  Adam,Nicholaus Adam
5235,Johannes  Klinger,Jonas Klinger
5244,John  Diets,John Diets
5247,Reuben  Yoder,Ruben Yoder
5249,Frederick  Miller,Freiderick Miller
5255,Benjamin  Yoder,Benjamin Yoder
5263,John  Baum,John Baum
5265,Charlotte  Herb,Charlotte Herb
5266,Henry  Kohler,Henry Kohler
5269,Daniel  Maurer,Daniel W Maurer
5271,Daniel S Maurer,Daniel S Maurer
5284,John F Klock,John F Klock
5291,Decatur  Herb,Decader Herb
5294,Abraham  Paul,Abraham Paul
5317,Charles  Schneider,Charles Schneider
5324,Johannes  Kramer,Johannes Kramer
5327,Henry  Paul,Henry Paul
5330,George Boyer Esq,George Boyer Esq
5352,Nathan  Hepler,Nathan Hepler
5363,Benjamin  Straub,Benjamin Straub
5391,Carolus  Maurer,Carolus Maurer
5398,Joseph  Wagener,Joseph Wagner
5404,Jacob  Rehbock,Jacob Rebock
5405,Daniel  Schreffler,Daniel Schreffler
5407,Charles  Klock,Charles Klock
5411,Samuel  Knerr,Samuel Knerr
5412,[Noname]  Wolfgang,[noname] Wolfgang
5423,Amos  Schneider,Amos Schneider
5429,Gabriel  Herb,Gabriel Herb
5434,Johannes  Tyson,Jonas Tyson
5449,Anna Martha Reitz,Anna Martha Reitz
5454,Elizabeth  Hein,Elisabeth Hahn
5462,Maria Margaret Brosius,Maria Margaret Brosius
5465,Anna Margaret Baumgardner,Anna Margaret Baumgartner
5468,Dorothea  Brosius,Dorothea Brosius
5470,Wife Of Johannes Kohlman,wife of Johannes Kohlman
5472,Susanna  Krebs,Susanna Krebs
5473,Maria Elizabeth Forst,Maria Elisabeth Forst
5474,Margriet  Heim,Margaret Heim
5475,Barbara  Althaus,Barbara Althaus
5478,Eva  Elisabeth,Eva Elisabeth
5479,Catharina Elizabeth Kniss,Catharina Elisabeth Kniss
5480,Elizabeth  Krebs,Elisabeth Krebs
5482,Wife Of Johannes Herter,wife of Johannes Herter
5484,Elizabeth  Hetterlin,Elisabeth Hetterlin
5486,Barbara  Pfeiffer,Barbara Pfeiffer
5487,Margriet  Schuten,Margaretha Schuten
5489,Barbara  Schaffer,Barbara Schaffer
5490,Maria Barbara Pfeiffer,Maria Barbara Pfeiffer
5491,Anna Elizabeth Schaffer,Anna Elisabeth Schaffer
5493,Maria Magdalena Schneider,Maria Magdalena Schneider
5502,Elizabeth  Hauser,Elisabeth Hauser
5503,Margriet  Ried,Margaretha Reid
5504,Magdalena Elizabeth Forster,Magdalena Elisabeth Forster
5506,Wife Of Johan Michael Croninger,wife of Johan Michael Croninger
5509,Johanna  Schaffer,Johanna Schaffer
5510,Wife Of Peter Forster,wife of Peter Forster
5514,Elizabeth  Brosius,Elisabeth Brosius
5515,Maria Barbara Borell,Maria Barbara Borell
5516,Agnes  Schneider,Agnes Schneider
5517,Elizabeth  Lofler,Elisabeth Loffler
5519,Wife Of Nicholaus Brosius,wife of Nicholaus Brosius
5531,Hannah  Schaffer,Hanna Schaffer
5532,Maria  Enterlein,Maria Enterline
5533,Magdalena  Kohl,Magdalena Kowel
5535,Susanna  Pfeiffer,Susan Pfeiffer
5539,Hannah  Kunselman,Hanna Kunselman
5541,Wife Of Conrad Nickel,wife of Conrad Nickel
5542,Catharina Barbara Ketterle,Catharina Barbara Ketterle
5549,Magdalena  Brosius,Magdalena Brosius
5550,Maria Eva Schaffer,Maria Eva Schaffer
5552,Catharina  Trautman,Catharina Trautman
5560,Agnes  Forst,Agnes Furst
5562,Magdalena  Kobel,Magdalena Kobel
5569,Sara  Hein,Sarah Hahn
5570,Anna Maria Berkhaus,Anna Maria Berkhaus
5571,Justina  Ried,Justina Reid
5573,Catharina Elizabeth Zartman,Catharine Elisabeth Zartman
5574,Anna Maria Dunckelberger,Anna Maria Dunkelberger
5578,Catharina  Gerhard,Catharine Gerhard
5585,Wife Of George Heim,wife of George Heim
5586,Magdalena  Ried,Magdalena Rid
5587,Wife Of Jacob Stauch,wife of Jacob Stauch
5592,Wife Of John Adam Hedrich,wife of John Adam Hedrich
5593,Christina  Zartman,Christine Zartman
5597,Catharina  Roth,Catharine Roth
5598,Elizabeth  Albert,Elisabeth Albert
5603,Magdalena Sophia Kobel,Magdalena Sophia Kobel
5606,Anna Barbara Schnock,Anna Barbara Schneck
5607,Maria Elizabeth Forst,Maria Elisabeth Furst
5608,Anna Catharina Stauch,Anna Catharina Stauch
5609,Elizabeth  Heim,Elisabetha Heim
5613,Maria Magdalena Emmerich,Maria Magdalena Emrich
5614,Christina  Magher,Christina Mayer
5617,Catharina Juliana Ladschar,Catharina Juliana Ladschar
5619,Magdalena  Repruens,Magdelana Repruens
5622,Susanna  Kerstetter,Susanna Kerstetter
5625,Maria  Rauschkolb,Marian Rauschkolb
5626,Wife Of Nicholaus Schneider,wife of Nicholaus Schneider
5629,Rosina  Schaffer,Rosina Schaffer
5636,Anna Barbara Oxenreiter,Anna Barbara Oxenreiter
5639,Maria  Forst,Maria Forst
5643,Dorothea  Roehrer,Dorothea Rohrer
5644,[Noname]  Schuck,[noname] Schuck
5647,Elizabeth  Kerstetter,Elisabetha Kerstetter
5649,Margriet  Rehbock,Margaretha Rehbock
5655,Hannah  Bingeman,Hanna Bingeman
5668,Sophia  Kobel,Sophia Kobel
5674,Anna Catharina Hedrich,Anna Catharina Hedrich
5681,Anna Maria Schuurman,Anna Maria Sherman
5684,Catharina  Steiner,Catharina Steiner
5687,Maria Margaretha Paul,Maria Margaretha Bely
5688,Hannah  Hedrich,Hannah Hedrich
5692,Barbara  Ried,Barbara Ritt
5693,Anna  Hedrich,Anna Hedrich
5694,Barbara  Ried,Barbara Ried
5702,Apollonia  Schaffer,Appolonia Schaffer
5712,Margriet  Reitz,Margareth Reitz
5713,Maria  Dresher,Maria Dresher
5723,Julian  Hedrich,Julianna Hedrich
5725,Maria Elizabeth Herter,Maria Elisabeth Howerter
5726,Margriet  Druckenmiller,Margaretha Druckenmiller
5727,Eva  Krick,Eva Krick
5728,Maria  Steiner,Maria Steiner
5730,Magdalena  Wolfgang,Magdalena Wolfgang
5731,Catharina  Dirk,Catharina Dirk
5733,Barbara  Forst,Barbara Forst
5738,Anna Maria Haupt,Anna Maria Haupt
5742,Apollonia  Schaffer,Appolinia Schaffer
5749,Maria Barbara Heil,Maria Barbara Heil
5753,Catharina  Bortner,Catharine Portner
5761,Catharina  Latscha,Catharina Latscha
5765,Barbara  Heim,Barbara Heim
5770,Anna Elizabeth Henninger,Anna Elisabeth Henninger
5773,Margriet  Hedrich,Margaret Hedrich
5774,Eva  Stein,Eva Stein
5776,Elizabeth  Thomase,Elisabeth Thomas
5777,Hannah  Stein,Hanna Stein
5781,Catharina  Herter,Catharine Howerter
5782,Eva Maria Leitener,Eva Maria Leightner
5791,Anna Maria Kolb,Anna Maria Kolb
5797,Maria  Dresher,Maria Drescher
5804,Christina  Schollenberger,Christina Schollenberger
5808,Elizabeth  Bossler,Elisabeth Bossler
5813,Wife Of Peter Hedrich,wife of Peter Hedrich
5814,Elizabeth  Diehl,Elisabeth Diehl
5815,Catharina  Hopp,Catharina Hop
5816,Catharina  Schleich,Catharina Schliech
5826,Barbara  Roth,Barbara Rieth
5830,Wife Of Peter Paul,wife of Peter Boly
5834,Louisa  Huber,Louise Huber
5842,Maria Barbara Forster,Maria Barbara Forster
5846,Margriet  Dormeyer,Margaretha Dormeyer
5847,Maria Catharina Gerhard,Maria Catharina Gerhard
5851,Abigail  Borell,Abigail Borell
5852,Marethe  Schmidt,Martha Schmidt
5854,Marichen  Hepler,Marichen Hepler
5857,Dorothea  Erdman,Dorothea Erdman
5865,Anna Maria Schlagel,Anna Maria Schlagel
5871,Maria  Schnabel,Marichen Belly
5874,Regina  Erdmand,Regina Erdmand
5875,Maria Elizabeth Reitz,Mari Elisabeth Reitz
5876,Catharina  Artz,Catharina Reitz
5878,Anna Margaretha Paul,Anna Margaretha Bely
5880,Catharina  Artz,Catharine Reitz
5881,Eva  Forst,Eva Forst
5882,Louisa  Huber,Louisa Huber
5885,Magdalena  Campbell,Magdalena Kembel
5886,Catharina  Thomase,Catharina Thomas
5889,Maria  Reitz,Mary Reitz
5893,Elizabeth  Leibner,Elisabeth Leibner
5895,Salome  Druckenmiller,Salome Druckenmiller
5900,Catharina  Oxenreiter,Catharina Oxenreiter
5910,Wife Of George Oehlinger,wife of George Oehlinger
5913,Susanna  Renninger,Susanna Renninger
5914,Barbara  Schlagel,Barbara Schlegel
5915,Barbara  Forster,Barbara Forster
5917,Sally  Schweinhard,Sally Schweinhard
5918,Salome  Roth,Salome Rieth
5924,Elizabeth  Wentzel,Elisabeth Wentzel
5925,Anna Margaretha Brosius,Anna Margaretha Brosius
5926,Maria Elizabeth Rausch,Maria Elisabeth Raush
5927,Magdalena  Oesterlein,Magdalena Esterlein
5931,Maria  Dietrich,Maria Dietrich
5938,Catharina  Salome,Catharina Salome
5939,Barbara  Metzger,Barbara Metzger
5942,Catharina  Keim,Catharina Keim
5943,Magdalena  Gerhard,Magdalena Gerhard
5949,Gertaut  Maurer,Gertaut Maurer
5953,Catharina  Forst,Catharina Furst
5955,Gertraut  Maurer,Gertraut Maurer
5956,Getraud  Maurer,Getraud Maurer
5962,Susanna  Dressler,Susanna Dressler
5967,Gertraut  Beisel,Gertraut Beisel
5969,Elizabeth  Holzschuh,Elisabeth Holzschuh
5988,Catharina  Dirk,Catharina Derk
5989,Susanna  Carl,Susanna Carel
6003,Magdalena  Rehbock,Magdalena Rebuck
6005,Susanna  Otto,Susanna Ott
6012,Regina  Heim,Regina Heim
6016,Getraud  Wagener,Getraut Wagner
6024,Dinah Christina Geist,Dina Christina Geist
6037,Susanna  Scheily,Susanna Shelly
6039,Eva  Brosius,Eva Brosius
6041,Elizabeth  Dirk,Elisabeth Dirk
6048,Baetie  Orendorf,Betty Ohrendorf
6053,Anna Margaret Geist,Anna Margaret Geist
6054,Elizabeth  Burgart,Elisabeth Berkert
6060,Anna Maria Wagener,Anna Maria Wagner
6064,Margriet  Zerbe,Margaret Zerbe
6067,Anna Maria Zerbe,Anna Maria Zerbe
6080,Barbara  Dieter,Barbara Dieter
6082,Catharina  Staub,Catharina Staub
6083,Margriet  Geist,Margaret Geist
6087,Elizabeth  Klock,Elisbath Klock
6090,Sara  Herter,Sarah Howerter
6096,Magdalena  Wagener,Magdalena Wagner
6104,Magdalena  Latzschahr,Magdalena Latzschahr
6114,Catharina Reichert Fry,Catharina Reichert Fry
6119,Rachel  Beisel,Rachel Beisel
6128,Wife Of Johannes Wolfgang,wife of Johannes Wolfgang
6131,Maria  Rehmer,Maria Ramer
6133,Catharina  Scheily,Catharine Scheily
6139,Maria  Zerfing,Maria Zerfing
6141,Anna Maria Strasser,Anna Maria Strasser
6144,Margriet  Geist,Margaretha Geist
6151,Maria  Magher,Maria Meyer
6156,Anna Maria Geist,Anna Maria Geist
6157,Magdalena  Rehbock,Magdalena Rehbock
6158,Magdalena  Rehbock,Magdalena Rehbuck
6161,Margriet  Yoh,Margaretha Yoh
6171,Catharina  Bachman,Catharine Bachman
6176,Maria Agate Henninger,Maria Agate Henninger
6177,Maria Magdalena Wehry,Maria Magdalena Wehry
6185,Catharina  Eisenhart,Catharina Eisenhart
6199,Agatha  Henninger,Agatha Henninger
6203,Hannah  Dirk,Hanna Dirk
6213,Elizabeth  Ochs,Elisabeth Ochs
6216,Elizabeth  Tolb,Elisabeth Delp
6217,Wife Of George Haas,wife of George Haas
6218,Elizabeth  Carl,Elisabeth Carl
6220,Barbara  Paul,Barbara Paul
6226,Elizabeth  Haffa,Elisabeth Haffa
6236,Elizabeth  Schlagel,Elisabeth Schlagel
6237,Hannah  Kerstetter,Hanna Kerstetter
6239,Dorothea  Dirk,Dorothea Dirck
6247,Lea  Schneider,Leah Schneider
6249,Magdalena  Hepler,Magdalena Hepler
6250,Molly  Maurer,Molly Maurer
6252,Wife Of Valentine Kuder,wife of Valentine Kuder
6257,Christina  Harting,Christina Harting
6258,Susanna  Klock,Susanna Klock
6262,Magdalena  Hepler,Magdalana Hepler
6263,Peggy  Schlabig,Peggy Schlabig
6268,Catharina  Braun,Catharina Brown
6271,Catharina  Sterling,Catharina Sterling
6272,Margriet  Kuder,Margaretha Kuder
6273,Catharina Maria Kramer,Catharina Maria Kramer
6277,Barbara  Bechtel,Barbara Bechtel
6287,Elizabeth  Dirk,Elisabeth Derk
6303,Lydia  Geiss,Lydia Geis
6309,Margriet Elizabeth Schermer,Margaretha Elisabeth Schermer
6310,Lydia  Herb,Lydia Herb
6319,Elizabeth  Zimmerman,Elisabetha Zimmerman
6320,Maria  Burck,Maria Burck
6324,Lydia  Geiss,Lydia Geiss
6325,Margriet  Schlabig,Margaretha Schlabig
6326,Regina  Dirk,Regina Dirk
6330,Catharina  Arnold,Catharine Arnold
6333,Catharina  Haupt,Catharine Haupt
6334,Barbara  Fuss,Barbara Fuss
6335,Bill  Christ,Polly Christ
6339,Magdalena  Fedderolf,Magdalena Fedderolf
6341,Lydia  Kohler,Lydia Kehler
6342,Maria Magdalena Klotz,Maria Magdalena Klotz
6347,Maria  Fedderolf,Maria Fedderolf
6349,Susanna  Wittman,Susanna Wittman
6350,Magdalena  Herb,Magdalena Herb
6358,Christina  Haiman,Christina Heyman
6360,Maria  Kohler,Maria Kehler
6378,Hannah  Kramer,Hannah Kramer
6380,Sally  Fry,Sally Frey
6384,Elizabeth  Schlagel,Elisabetha Schlegel
6388,Lydia  Arnold,Lydia Arnold
6405,Anna Maria Kirchstader,Anna Maria Kirchstader
6413,Elizabeth  Henninger,Elisabetha Henninger
6416,Sara  Knerr,Sarah Knerr
6418,Maria  Smith,Maria Smith
6420,Catharina  Staub,Catharine Staub
6422,Sara  Fry,Sarah Frey
6433,Catharina  Scheily,Catharina Scheily
6435,Elizabeth  Masser,Elisabeth Moser
6445,Susanna  Scheily,Susanna Scheiley
6446,Catharina  Raaser,Catharina Rieser
6457,Peggy Rebecca Derr,Becky Rebecca Derr
6459,Neeltie  Bechtel,Nelly Bechtel
6464,Lydia  Geist,Lydia Geist
6467,Elizabeth  Knerr,Elisabeth Knerr
6468,Christina  Stehr,Christine Stehr
6473,Dorothea  Sherry,Dorothea Sherry
6475,Gertraut  Hepler,Gertraut Hepler
6480,Margriet Fick Masser,Margaretha Fick Masser
6484,Elizabeth  Wessels,Elisabetha Wetzel
6489,Barbara  Hornberger,Barbara Hornberger
6492,Bill  Kramer,Polly Kramer
6493,Gertraut  Haupt,Gertraut Haupt
6494,Christina  Magher,Christine Meyer
6499,Bill  Schneider,Polly Schneider
6501,Peggy  Masser,Peggy Masser
6505,Elizabeth  Zimmerman,Elisabeth Zimmerman
6507,Elizabeth  Geist,Elisabetha Geist
6517,Molly  Eisenhart,Molly Eisenhart
6519,Catharina  Henneleiter,Catharina Henneleiter
6520,Susanna  Schollenberger,Susanna Schollenberger
6522,Hannah  Niederauer,Hanna Niederauer
6526,Maria  Masser,Maria Masser
6528,Elizabeth  Kuder,Elisabetha Kuder
6531,Sophia  Herb,Sophia Herb
6537,Anna Maria Dirk,Anna Maria Dirck
6538,Maria Elizabeth Kerstetter,Maria Elisabeth Kerstetter
6547,Rebecca  Masser,Rebecca Masser
6552,Salome  Yoder,Salome Yoder
6556,Rosina  Gensinger,Rosina Gensinger
6563,Sara  Kohler,Sarah Kehler
6564,Elizabeth  Dunckelberger,Elisabetha Dunkelberger
6566,Margriet  Derr,Margaretha Derr
6569,Salome  Smith,Salome Smith
6570,Barbara  Traub,Barbara Traub
6574,Wife Of George Hedrich,wife of George Hedrich
6575,Wife Of Peter Wessels,wife of Peter Wetzel
6576,Susanna  Fuss,Susanna Fuss
6578,Wife Of Philip Kerstetter,wife of Philip Kersteter
6584,Anna  Derr,Anna Derr
6585,Elizabeth  Boyer,Elisabetha Boyer
6589,Barbara  Horner,Barbara Horner
6590,Salome  Fassler,Salome Fassler
6595,Barbara  Dunckelberger,Barbara Dunkelberger
6608,Catharina  Groh,Catharina Yager
6614,Wife Of Jacob Weidel,wife of Jacob Weidel
6615,Elizabeth  Dirk,Elisbeth Dirck
6618,Rosina  Bensinger,Rosine Bensinger
6623,Sara  Stein,Sarah Stein
6624,Wife Of John Maurer,wife of John Maurer
6627,Catharina  Stein,Catharine Stein
6632,Wife Of Peter Klock Jr,wife of Peter Klock Jr
6635,Catharina  Lofler,Catharina Loffler
6644,Maria  Laudenschlager,Maria Laudenschlager
6648,Magaretha  Leiter,Magaretha Leiter
6659,Susanna  Niederauer,Susanna Niederauer
6671,Eva  Wentzel,Eva Wentzel
6683,Magdalena  Geist,Magdalena Geist
6684,Catharina  Zerfas,Catharina Zerfas
6689,Christina  Borell,Christine Beyerly
6692,Bill  Hepler,Polly Hepler
6698,Peggy  Koch,Peggy Koch
6705,Elizabeth  Neuschwender,Elisabeth Neuschwender
6706,Rosina  Bensinger,Rosina Bensinger
6707,Anna Maria Tolb,Anna Maria Delb
6718,Catharina  Diehl,Catharina Weidel
6724,Sara  Derr,Sarah Yoder
6735,Wife Of Johannes Eisenhart,wife of Johannes Eisenhart
6740,Lea  Tolb,Lea Delp
6752,Elizabeth  Eisenhart,Elisabeth Eisenhart
6763,Sara  Falk,Sarah Falk
6766,Esther  Hedrich,Esther Hedrich
6775,Hannah  Maurer,Hanna Maurer
6777,Catharina  Geist,Catharina Geist
6784,Susanna  Hoffman,Susanna Hoffman
6796,Rosina  Ressler,Rosine Ressler
6801,Magdalena  Hartline,Magdalena Hartline
6809,Molly  Mollen,Molly Mollin
6819,Maria  Herb,Maria Herb
6830,Catharina  Rehbock,Catharina Rehbock
6853,Dinah  Geist,Dina Geist
6854,Susanna  Mattern,Susanna Mattern
6876,Esther  Maurer,Esther Maurer
6880,Magdalena  Masser,Magdalena Masser
6887,Esther  Haas,Esther Haas
6888,Catharina  Christ,Catharina Christ
6893,Molly  Beisel,Molly Beisel
6903,Magdalena  Erdman,Magdalena Erdman
6919,Catharina  Hepler,Catharine Hepler
6922,Susanna  Yoder,Susanna Yoder
6923,Rebecca  Hartline,Rebecca Hartline
6950,Sally  Zerfing,Sally Zerfing
6954,Lydia  Schlagel,Lydia Schlegel
6957,Salome  Rehmer,Salome Rehmer
6959,Magdalena  Feager,Magdalena Feager
6967,Molly  Kramer,Molly Kramer
6969,Maria  Long,Maria Long
6971,Lydia  Diehl,Lydia Diehl
6974,Wife Of George Fedderolf,wife of George Fedderolf
6978,Elizabeth  Herter,Elisabeth Howerter
6979,Maria  Renn,Maria Renn
6983,Bridget  Delong,Bridget Delang
6984,Apollonia  Neugott,Appolonia Neugott
6997,Esther  Yoder,Esther Yoder
7006,Susanna  Neuschwender,Susanna Neuschwender
7015,Maria  Beisel,Marie Beisel
7018,Sara  Herring,Sarah Hering
7025,Maria Magdalena Dunckelberger,Maria Magdalena Dunkelberger
7026,Abbe  Herb,Abbe Herb
7030,Sara  Fetter,Sarah Fetter
7034,Abbe  Maurer,Abbe Maurer
7037,Apollonia  Herb,Abelone Herb
7045,Rosina  Wolfgang,Rosine Wolfgang
7048,Lydia  Mattern,Lydia Mattern
7050,Elizabeth  Kohlman,Elisabeth Coleman
7051,Hedwig  Yoder,Hedwig Yoder
7058,Peggy  Schnabel,Peggy Schnabel
7071,Bill  Hoffman,Polly Hoffman
7075,Lydia  Hornberger,Lydia Hornberger
7077,Lydia  Hanneberger,Lydia Hannberger
7081,Sara  Kohler,Sarah Kohler
7082,Brigetta  Delong,Brigetta Delong
7090,Salome  Schlabig,Salome Schlabig
7099,Maria Anna Wolfgang,Maria Anna Wolfgang
7106,Wife Of Decader Herb,wife of Decader Herb
7108,Apollonia  Herb,Abelona Herb
7132,Bill  Kleyn,Polly Klein
7136,Sally  Schlabig,Sally Schlabig
7142,Hannah  Heim,Hannah Heim
7145,Hannah  Esq,Hannah Esq
7163,Bill  Renn,Polly Renn
7178,Sara  Straub,Sarah Straub
7197,Judith  Schneider,Judith Schneider
7206,Judith  Maurer,Judith Maurer
7213,Sara  Wagener,Sarah Wagner
7215,Susanna  Neuschwender,Susannah Neuschwender
7219,Wife Of Jacob Rehbock,wife of Jacob Rebock
7220,Wife Of Daniel Schreffler,wife of Daniel Schreffler
7225,Wife Of Daniel Mattern,wife of Daniel Mattern
7226,Catharina  Knerr,Catharine Knerr
7237,Emia  Herter,Emma Howerter
7238,Maria  Reiner,Mary Reiner
7247,Esther  Paul,Esther Paul
7249,Elizabeth  Tyson,Elisabeth Tyson
7255,Lea  Schneider,Lea Schneider
7256,Rebeccca  Masser,Rebeccca Masser
7984,Catharina  Ochs,Catharina Ox
