,canonical,original
838,Jane Babtist Du Mon,Jan Babtist Dumont
839,Hendrick Jansz Bastiaansen,Hendrick Janse Bastiaansen
840,Simon  Westphalen,Simon Westphalen
841,William  Heyns,William Annis
844,Francis  Salisburry,Francis Salisburry
845,Wessel Ten Broek Jr,Wessel Ten Broek jr
847,Dirk Van Vleet,Dirk van Vliet
849,William  Tietsoo,William Tietsoo
851,Claes  Sluyter,Claes Sluyter
852,Henrich  Koeck,Henrich Cooke
856,Hendrick  Bogert,Hendrick Bogaart
857,Hugo Freer Jr,Hugo Freer jr
859,Jane  Puits,John Bettys
860,Jacob Du Bois,Jacob Du Boys
861,Thomas Van Steenberg,Thomas van Steenbergen
864,Antoine  Swartwout,Antoine Swartwout
865,Hendrick  Schoonmaacker,Hendrick Schoonmaacker
867,Patrick  Scott,Patrick Scott
869,Joost  Jansen,Joost Jansse
870,Joannes  Boys,Joannes Bos
871,Thomas  Enniss,Thomas Ennis
872,Arie Van Etten,Ari van Etten
874,Johannes Van Hoesen,Johannes van Hoesen
876,Hendrick  Jansen,Hendrick Janssen
879,Jane Jacobsen Slot,Jan Jacobsen Stol
880,Peter  Petersen,Peter Pieterssen
882,Abraham  Henderickse,Abraham Hendrickse
883,Jane  Burhans,Jan Bourhansse
884,Jane  Petit,Jan Petit
885,Geertruy  Decker,Geert Decker
887,Joachim  Schoonmaacker,Joachim Schoonmaacker
891,Cornelius  Martissen,Cornelius Martissen
892,Cornelius  Lambertsse,Cornelius Lambertse
893,Aaron Franz Lange,Ariaan France Lange
894,Conrad  Elmendorp,Conrad Elmendorp
895,Jane  Oosterwout,Jan Oosterhout
896,Arend  Fynhout,Arend Fynhout
897,Joannes  Westfael,Joannes Westphale
898,Jacob  Kipp,Jacob Kip
899,Broer  Decker,Broer Decker
901,William  White,William Weyt
903,Harman Du Grau,Harman Decker
904,Ebbert  Henderickse,Ebbert Hendrickse
905,Jacob Du Wit,Jacob de Wit
906,Geertruy  Wynkoop,Geert Wyncoop
908,Antoine  Swartwout,Antoine Swartwoud
909,Joannes  Poulusen,Joannes Paulussen
910,Hubert  Sylant,Hubert Suyland
914,Charles  Broodheed,Charles Bradet
915,Jane  Koeck,Jan Kock
916,Abraham  Williams,Abraham Willemse
917,Jane Aartse Mot,Jan Aartse Middag
918,Gisbert  Alberts,Gisbert Albertse
919,Joris  Mot,Joris Middag
921,Jacob  Coddebeck,Jacob Coddebeck
922,Gisbert  Roose,Gisbert Roos
923,Johannes Pieterse Nucella,Johannes Petrus Nucella
924,Cornelius  Decker,Cornelius Decker
925,Jane  Heromans,Jan Heromans
927,Henrich  Koeck,Henrich Koeck
928,Rutsjert  Windveld,Rutsjert Windveld
929,William  Heyns,William Ennis
930,Simon  Westfael,Simon Westphale
931,Jacob  Decker,Jacob Decker
932,David Du Bois,David du Boy
933,Thomas  Nixon,Thomas Noxon
934,Mattheus  Mattheeusen,Mattheus Matthyssen
935,Benjamin  Smedes,Benjamin Smedes
936,Jacob Le Matre,Jacobus la Maeter
937,Hendrick Klaes Schoonhoven,Hendrick Claesse Schoonhove
939,Mattheus  Jansen,Mattheus Janssen
940,Teunis  Tappen,Teunis Tappen
943,Hendrick  Aldersen,Hendrick Alderssen
944,Jane  Laurenssen,Jan Laurenssen
946,Frederick  Knoet,Frederick Knoet
947,Hubert  Lammerse,Hubert Lammersen
949,Aard  Gerritse,Aard Gerritse
950,Peter  Itser,Peter Itser
951,Jane Van Vleet,Jan van Vliet
952,Geertruy  Lammerse,Geert Lamersse
954,Lucas Du Wit,Lucas de Wit
956,Dirk  Westbroeck,Dirk Westbroek
957,Meinard  Schut,Meinert Schut
958,Frank  Ferts,Frank Ferts
959,Thomas  Jansen,Thomas Janssen
962,Joannes  Wynkoop,Joannes Wyncoop
964,Hendrick  Bogert,Hendrick Bogart
966,Jane  Everse,Jan Evertse
968,Cornelius  Bogert,Cornelius Bogert
969,Jacob Du Bois,Jacob du Boys
970,Peter  Gimma,Peter Gimma
971,Solomon Du Bois,Salomon du Boy
972,Isaac  Kermer,Isaac Kermer
975,Arie  Gerritse,Ari Gerritsen
976,Baltus Barentsen Van Cleeck,Baltus Barentsen van Cleeck
977,Abraham Le Matre,Abraham la Meeter
978,Joachim Van Namen,Joachim van Namen
981,Jeremiah  Kittel,Jeremiah Kittel
982,Teunis  Koeck,Teunis Quick
983,Hendrick  Schoonmaacker,Hendrick Schoonmaaker
985,Mattheus Du Bois,Mattheus du Boys
986,Patrick  Scott,Patrick Scot
988,Peter  Lamerssen,Peter Lamerssen
989,Humphrey  Davenport,Humphrey Davenpoort
990,Joannes Van Hoesen,Joannes van Hoesen
991,Elias  Eejn,Elias Eejn
992,Lodewick  Horenbeeck,Lodewick Hoorenbeck
993,Bruynis  Bresser,Bruynis Bresser
994,Marinus Van Aken,Marinus van Aaken
995,Emmanuel Van Salis Tack,Emmanuel van Salis Duck
996,Hendrick  Decker,Hendrick Decker
997,Evert  Wynkoop,Evert Wyncoop
998,Teunis  Kool,Teunis Kool
999,Abraham  Henderickse,Abraham Hendricksen
1000,James  Wittikar,James Witticker
1001,Wessel Ten Broek Jr,Wessel ten Broek jr
1003,Moses Le Conti,Moses La Conti
1005,Francis  Salisburry,Francis Salesburri
1006,Abraham  Frere,Abraham Frere
1008,Hendrick  Rosekrans,Hendrick Rosekrans
1009,Peter  Oosterwout,Peter Oosterhout
1013,Peter Van Bommell,Peter van Bommel
1014,Jane Babtiste De Poitiere,Jean Babtiste de Poitiere
1016,Jane  Puet,John Betty
1017,Alexander  Griek,Alexander Griek
1018,Moses Du Boys,Moses De Puis
1020,Thomas  Enniss,Thomas Annis
1021,Hendrick Van D Bosch,Hendrick van D. Bosch
1022,Elias Char La Vin,Elias Char la Vin
1023,Evert  Bogardus,Evert Bogardus
1027,Joannes  Schepmoes,Joannes Schepmoes
1028,Leur  Jacobs,Leur Jacobse
1029,Claes Claessen Sluyter,Claes Claessen Sluyter
1035,William  White,William Wit
1036,Joachim  Schoonmaacker,Joachim Schoonmaaker
1037,Egbert Henderiksen Schoonmaacker,Egbert Hendriksen Schoonmaaker
1038,Jacob Janse Van Hussei,Jacob Jansse van Hoese
1042,Huge  Frere,Huge Frere
1044,Jane  Wit,Jan Woed
1048,Waldron Du Mon,Waldron du Mon
1050,Peter Du Bois,Peter du Boys
1052,Jane  Roose,Jan Roos
1053,Jane  Oostrom,Jan Oosteroom
1058,Jane  Biggs,John Biggs
1063,Peter Van Etten,Peter van Etten
1064,Aaron  Roose,Ariaan Roosa
1065,Hendrick  Trephagen,Hendrick Trephagen
1074,J P Nucella,J. P. Nucella
1075,Louis  Veel,Louis File
1077,Cornelius  Martens,Cornelius Martense
1078,James  Wittikar,James Wittiker
1080,Frederick  Cloete,Frederick Cloet
1081,Jane  Waert,Jan Waerd
1084,Thomas Janse Van Steenberg,Thomas Jansse van Steenberg
1086,Solomon  Schut,Salomon Schut
1087,Jacob  Rutse,Jacob Aartse
1088,Jane  Mot,Jan Middag
1091,Jane  Slot,Jan Stol
1098,William  Ditsoort,William Titsoort
1100,Joannes  Baptist,Joannes Baptist
1102,Hubert  Lambertsse,Hubert Lambertse
1108,Teunis  Kool,Teunis Cool
1109,Patrick  Schut,Patrick Schot
1110,William  Clercks,William Clercks
1115,Hendrick  Claessen,Hendrick Classen
1118,Jane  Laurentsen,Jan Laurentsen
1119,Jacob  Swansen,Jacob Swaen
1120,Waldron Du Mon Jr,Waldron du Mon jr
1123,Abraham Van Tysen,Abraham van Deusen
1125,Dirk  Westbroeck,Dirk Westbroeck
1126,Mattheus  Blansschjan,Mattheus Blansschjan
1128,Hendrick  Rosekrans,Hendrick Roosekrans
1130,Jane  Puet,Jan Betti
1133,Richard  Broodheed,Richard Bradet
1136,Jacob  Hooghtaelingh,Jacob Hoogteeling
1139,Jacob  Vorsbergen,Jacob Vorsbergen
1141,Aaron  Gerritse,Arien Gerritsen
1142,Jacob  Cip,Jacobus Cip
1144,Peter  Lambertsse,Peter Lambertse
1146,Geertruy  Tysen,Geert Tyssen
1151,Peter Van Winnen,Peter van Winnen
1152,Teunis  Raalje,Daenis Raalje
1156,Cornelius Jansen Decker,Cornelius Janssen Decker
1157,Jacob Du Bois,Jacobus du Boys
1158,Mattheus Jansen Van Steenberg,Mattheus Janssen van Steenberg
1161,Peek Du Wit,Peek de Wit
1163,Solomon Du Bois,Salomon du Boys
1165,Abraham Du Bois,Abraham du Boys
1166,Jane  Albertsen,Jan Albertsen
1167,Mattheus  Low,Mattheus Louw
1168,Elias  Eejn,Elias In
1171,Thomas  Hall,Thomas Haal
1172,Arend  Schaik,Arend Schaack
1173,Peter  Gimair,Peter Gemaar
1177,Hendrick  Boys,Hendrick Bos
1178,Johannes Der Boys,Johannes ter Bos
1180,Leonard  Kool,Leonard Cool
1183,Stephan  Gascherie,Stephan Gascherie
1185,William  Trephagen,William Trephagen
1186,Cornelius  Keyser,Cornelius Keyser
1190,Wille Van Vredenburgh,Wille van Vredenburg
1191,Hendrick  Trephag,Hendrick Trephag
1193,Geertruy  Lammertsen,Geert Lamertsen
1194,Johannes  Westbroeck,Johannes Westbroeck
1195,Wessel Ten Broek Jr,Wessel ten Broeck jr
1196,Jacob  Ysselsteen,Jacob Ysselsteen
1198,Egbert Hendrickse Schoonmaacker,Egbert Hendrickse Schoonmaakr
1199,Jane  Oostrom,Jan Oosterom
1201,Johannes  Hardenbroek,Johannes Hardenberg
1203,Allard  Ploeg,Allert Ploeg
1204,Dirk Du Duytser,Dirk de Duytser
1207,Arie Van Etten,Arie van Etten
1210,Johannes  Westfael,Johannes Westphale
1211,Hendrick Hendrickse Schoonmaacker,Hendrick Hendrickse Schoonmaaker
1212,Edward  Wittikar,Edward Witticker
1213,William  Crom,William Crom
1225,William  Clark,William Clerck
1227,Johannes  Wynkoop,Johannes Wyncoop
1229,Abraham Le Matre,Abraham la Maeter
1231,Jane Heromans Jr,Jan Heromans jr
1234,Hendrick  Henderickse,Hendrick Hendricksen
1237,Cornelius  Lammertsen,Cornelius Lamertsen
1239,Bernardus  Swartwout,Barnardus Swartwoud
1240,Claes Melchertse Keeter,Claes Melchertse Keeter
1242,Johannes  Beekman,Johannes Beekman
1243,Jane  Roelan,Jan Roelan
1248,Hendrick  Bogert,Hendrick Bogard
1250,Johannes Battist Du Mon,Johannes Battist du Mon
1252,Arie Van De Marck,Arie van de Merck
1253,Cornelius  Martensen,Cornelius Martinsen
1257,Isaac  Henderickse,Isaac Hendricksen
1258,Jacob  Swaan,Jacob Swaan
1259,Claes  Sluyter,Claes Sleuter
1260,Johannes  Spoor,Johannes Spoor
1263,Abraham  Britan,Abraham Britan
1272,Peter Van Aalen,Peter van Leuwen
1274,Thomas  Kinni,Thomas Kinni
1277,Emmanuel Van Salis Tack,Emmanuel van Salisduck
1279,Roelof Du Duytser,Roelof de Duytser
1283,Jacob  Dingmans,Jacob Dingmans
1284,Jane  Gascherie,Jan Gascherie
1286,William  West,William West
1288,Louis  Dubois,Louis du Boy
1294,Jurie  Koeck,Jurie Quick
1302,Hendrick  Claessen,Hendrick Claessen
1304,Barent Van Benthuysen,Barent van Benthuyse
1308,Jane  Chrispel,Jan Crispel
1310,Barent  Martlings,Barent Martelings
1312,Jane  Biggs,Jan Bix
1313,Arie  Fynhout,Arie Fynhout
1317,Barent Van Cleeck,Barent van Cleeck
1319,Tys Jansen Van Steenberg,Tys Janssen van Steenberg
1325,Jacob  Kipp,Jacobus Kip
1326,Claes  Westfael,Claes Westphale
1328,Jacob Du Bois,Jacobus du Boy
1329,Harman Barentse Van Nimweeg,Harman Barentse van Nimweeg
1330,William  White,William Wayt
1331,Harman  Reynertsen,Harman Reynertsen
1332,Christian  Dio,Christian Dio
1334,Richard  Windveld,Richard Windveld
1335,Joannes  Maston,Joannes Masten
1340,Hendrick Jansen Van Den Bosch,Hendrick Janssen van den Bosch
1342,Philip  Veel,Philip Viele
1343,Michael  Parmentier,Michael Parmentier
1347,Joannes Der Boys,Joannes ter Bos
1349,Aaron  Gerritse,Ariaan Gerritsen
1350,Dirk  Mattheeusen,Dirk Matthyssen
1354,Laurence  Oosterwout,Laurens Oosterhout
1355,Hendrick Hendrickse Schoonmaacker,Hendrick Hendrikse Schoonmaaker
1358,Mattheus  Peers,Mattheus Peers
1362,Peter  Lau,Peter Louw
1364,Jeremiah  Kittels,Jeremiah Kittels
1365,Andries  Davids,Andries Davids
1366,Evert Van Wagener,Evert van Wagenen
1367,Peter Du Bois,Peter du Boy
1369,Jane  Legg,Jan Leg
1370,Edward  Wittikar,Edward Wittiker
1372,Claes Melchersen Keet,Claes Melchersen Keet
1376,Jacob  Ploeg,Jacob Ploeg
1379,Hans  Kierstede,Hans Kierstede
1383,Gisbert Van Gerden,Gisbert van Gerden
1385,Evert  Roose,Evert Roosa
1388,Emmanuel Van Etten,Emmanuel van Etten
1389,Teunis  Raalje,Denis Raeljee
1393,William  Nottingham,William Nottingham
1395,Joannes Pieterse Nucella,Joannes Petrus Nucella
1396,Jane  Macklin,Jan Macklin
1397,Jane  Post,Jan Post
1399,Joannes  Westbroeck,Joannes Westbroeck
1401,Jacob  Keyser,Jacob Keyser
1402,Dirk  Rosekrans,Dirk Roosekrans
1403,David Du Bois,David du Boys
1405,Cornelius  Henderickse,Cornelius Hendricksen
1407,Teunis  Pier,Teunis Pier
1410,Francis  Salisburry,Francis Salesbiri
1418,Jacob  Vosburgh,Jacob Vosburg
1422,Andries  Douw,Andries Douw
1423,Jacob  Claerwater,Jacob Claerwater
1424,Jane Heromansen Jr,Jan Heromansen jr
1425,Cornelius Vernoy Jr,Cornelius Vernoy jr
1428,Harman  Reynersen,Harman Reynersen
1433,Rachel A Negro,Rachel a Negro
1439,Jaack Du Bois,Jaack du Boys
1440,Peter  Parmentier,Peter Parmentier
1444,Abraham  Dio,Abraham Dyo
1445,Josaiah  Bartley,Josaiah Bartlet
1446,Joannes  Spoor,Joannes Spoor
1447,Thomas Jansen Van Steenberge,Thomas Janssen van Steenberge
1450,Geertruy  Lambertsse,Geert Lambertse
1454,Abraham  Frere,Abraham Freer
1456,Christian  Doejou,Christian Dajou
1459,Cornelius  Bogert,Cornelius Bogerd
1465,Nicholas  Sluyter,Nicholas Sluyter
1466,Jane  Welst,Jan Welst
1469,Joannes  Hardenbroek,Joannes Hardenberg
1476,Philip  Veel,Philip Vielle
1477,Jane  Korteret,Jan Korteret
1478,Mattheus  Jansen,Mattheus Jansse
1479,Peter Du Bois,Peter Dubois
1482,Barent Van Wageninge,Barent van Wageninge
1483,Evert Van Wageninge,Evert van Wageninge
1484,Henrich  Rosekrans,Henrich Rosekrans
1486,Abraham  Gaasbeeck,Abraham Gaasbeek
1488,Johannes Le Roux,Jonas la Roy
1489,Jane  Kipp,Jan Kip
1490,Dirk Du Duitscher,Dirk de Duitscher
1492,Jane  Legg,John Leg
1493,Dirk  Mathyse,Dirk Matthysse
1495,George  Hall,George Hale
1496,Roelof  Eltingh,Roelof Elting
1497,Henrich  Decker,Henrich Dekker
1498,Bruyn  Bresser,Bruin Bresser
1500,Johannes  Kierstede,Johannes Kierstede
1501,Philip  Hooghtaelingh,Philip Hoogteeling
1502,Stephan  Ditsoort,Stephan Tietsoort
1504,Elias  El,Elias El
1512,Solomon Du Bois,Salomon Du Bois
1513,William  Traphage,William Traphage
1515,Johannes  Maston,Johannes Masten
1516,Thomas  Pearson,Thomas Pearson
1519,Gisbert Van Gerden,Gisbert van Gaerden
1521,Harman Du Grau,Harman Dekker
1522,Jane  Garchery,Jean Garchery
1523,Henrich  Schoonhoven,Henrich Schoonhoven
1526,Teunis  Koeck,Teunis Quik
1530,Lodewick  Horenbeeck,Lodewick Hoornbeek
1531,Teunis  Tapping,Teunis Tapping
1532,Roelof  Elton,Roelof Elton
1534,Jurie  Koeck,Jurie Quik
1535,Hendrick  Traphage,Hendrick Traphagen
1536,Lucas  Schemerhorn,Lucas Schermerhoorn
1537,Nicholas  Hoffman,Nicholas Hofman
1538,Mattheus  Jansen,Mattheus Jansen
1541,Albert Van Garton,Albert van Garde
1544,Deny  Raalje,Deny Rilje
1545,Dirk  Rosekrans,Dirk Rosekrans
1546,William  Boys,William Bos
1548,Johannes  Schepmoes,Johannes Schepmoes
1549,Arie Vander Marck,Arie van der Merk
1550,Nicholas  Keeter,Nicholas Keter
1551,Isaac  Davids,Isaac Davidse
1554,Thomas Van Steenberge,Thomas van Steenberge
1557,David Du Bois,David de Bois
1559,Mattheus Du Bois,Mattheus de Bois
1560,Thomas  Hall,Thomas Hol
1561,Jane  Crispyn,Jan Crispyn
1562,Crispyn  Oosterwout,Crispyn Oosterhout
1563,Hendrick Cortregt Jr,Hendrick Cortregt jr
1564,Louis  Dubois,Louis du Bois
1565,Jacob  Brown,Jacobus Bruyn
1567,Jacob Du Bois,Jacob de Bois
1569,Pierre  Gemaal,Piere Gemaal
1571,Dirk  Mattys,Dirk Mattyse
1572,Harman  Barents,Harman Barentse
1573,Barent Van Cleeck,Barent van Kleek
1576,Cornelius  Kortrecht,Cornelius Cortregt
1578,Cornelius Le Matre,Cornelius La Metre
1581,Jane  Kortrecht,Jan Cortregt
1582,Mattheus  Steenberge,Mattheus Steenberge
1584,Gisbert  Oosterwout,Gisbert Oosterhout
1585,Simon  Westfael,Simon Westfaal
1586,Cornelius  Bogert,Cornelius Bogaart
1588,William  Clark,William Klerk
1589,Francis  Keuning,Francois Keuning
1590,Jacob Le Matre,Jacobus La Metre
1591,Bruynis  Bresser,Bruynes Bresser
1592,Aard Van Wagening,Aard van Wageningen
1593,Cornelius  Eltingh,Cornelius Eltinge
1594,Philip  Hooghtaelingh,Philip Hoogteling
1595,Francis  Salisburry,Francois Salsbury
1596,William  Meynis,William Mines
1597,Evert  Roose,Evert Roos
1600,Stephan  Tizzo,Stephan Tizzo
1602,Elias Van Benschooten,Elias van Bunschoten
1604,Hugo  Frere,Hugo Freer
1605,Jacob  Frere,Jacob Freer
1607,Philip  Veel,Philip Vile
1609,Joris  Hall,Joris Hal
1610,Joseph  Stevens,Joseph Stevense
1611,Cornelius  Kuikendal,Cornelius Kuykendaal
1612,Leur Jacobus Van Kuikendal,Leur Jacobse van Kuykendaal
1615,Peter  Lau,Peter Louwe
1616,Hendrick  Kortrecht,Hendrick Cortregt
1620,Johannes  Wesbrook,Johannes Wesbroek
1621,Jane  Wells,John Wels
1624,Egbert  Gerritse,Egbert Gerritse
1625,William  Oostrander,William Oostrander
1626,Allard  Roose,Allert Rosa
1627,Isaac  Schermer,Isaac Schermer
1629,Emmanuel  Etten,Emmanuel Etten
1630,Gisbert Van Den Berger,Gisbert van den Berg
1631,James  Wittikar,James Wittaker
1633,Peter Oostrander Jr,Peter Oostrander jr
1634,Geertruy Van Benschooten,Geert van Bunschoten
1635,Christian  Dio,Christian Doyo
1637,Jacob  Elmendorff,Jacobus Elmendorff
1641,Jane  Pearson,Jan Pearson
1642,Hendrick  Boys,Hendrick Buys
1643,Peter  Palmetier,Peter Palmetier
1647,Abraham Gaasbeek Chambers,Abraham Gaasbeek Chambers
1648,Barent  Burhans,Barent Borhans
1649,Thomas  Jansen,Thomas Janse
1652,Jane  Puet,John Beaty
1653,Teunis  Koeck,Teunis Kwicq
1658,Aard  Maston,Aard Masten
1659,Peter Du Bois,Peter Du Bois
1661,Albert Van Garton,Albert van Garden
1664,Jacob Du Wit,Jacob de With
1665,Mattheus  Mattys,Mattheus Matteyse
1666,Walrand Du Mont Jr,Walrand du Mond jr
1667,Barent Van Benthuysen,Barent van Benthuysen
1669,Bastian Du Wit,Bastian de With
1670,Nicholas  Schoonhoven,Nicholas Schoonhove
1671,Peter  Mauritse,Peter Mauritse
1672,Richard  Broodheed,Richard Bradhet
1675,Barent Van Wagening,Barent van Wagening
1680,Hendrick  Clasz,Hendrick Claesse
1683,Zachariah  Hoffman,Zachariah Hofman
1684,Wessel Ten Broecq,Wessel Ten Broek
1685,Harman  Reynderse,Harman Reynderse
1686,Joseph  Haasbrouck,Joseph Haasbroek
1687,Mattheus Du Bois,Mattheus du Boy
1688,Dirk  Wesbrook,Dirk Wesbroek
1690,Aard Van Wagener,Aard van Wagenen
1691,Arie Vander Marck,Arie van der Merke
1694,Charles  Woel,Charles Wyllie
1698,Joseph  Aerense,Joseph Aerense
1699,Abraham Du Joy,Abraham Du Joy
1701,Peter Van Aalen,Peter van Leuven
1704,Heskia  Schoenmaker,Heskia Schoonmaker
1705,Dirk  Rosekrans,Dirk Rozekrans
1706,Harman  Kool,Harman Kool
1707,William  Traphage,William Traphagen
1708,Joachim  Schoonmaak,Joachim Schoonmaak
1709,Hendrick  Schoonmaak,Hendrick Schoonmaak
1710,Peter  Veel,Peter Viele
1712,Jane  Macklin,Jan Maklien
1713,Jane Van Etten,Jan van Ette
1714,Mattheus  Jansen,Mattheus Janse
1715,Joost  Horenbeeck,Joost Hoornbeek
1716,Jane Van Kampe,Jan van Kampe
1717,Jacob  Deckers,Jacob Dekkers
1718,Francis  Laar,Francois Larooy
1719,Philip  Hoogsteling,Philip Hoogsteling
1721,Nicholas Du Puy,Nicholas de Pue
1722,Benjamin  Smedes,Benjamin Smedis
1724,Jacob Dekker Jr,Jacob Dekker jr
1725,Abraham  Smedes,Abraham Smedis
1726,Cornelius Vernoy Jr,Cornelius Vernooi jr
1728,Kryn  Oosterwout,Kryn Oosterhout
1732,Aldert  Roose,Aldert Rosa
1734,Edward  Wittikar,Edward Witteker
1736,Onvre  Demebort,Onvre Demebort
1737,Huge  Verree,Huge Vre
1742,Abraham  Low,Abraham Louw
1743,Mattheus  Steenberg,Mattheus Steenbergen
1745,Cornelius  Eltingh,Cornelius Elting
1746,Mattheus  Peers,Mattheus Peerze
1747,Jane  Frere,Jan Freer
1752,Elias Van Bunschoote,Elias van Bunschote
1753,James  Wittikar,James Witteker
1754,Jane Du Graef,Jan de Graef
1758,Jane  Woel,Jan Legh
1763,Cornelius  Exveen,Cornelius Exveen
1764,Geertruy Van Benschooten,Geert Van Bunschooten
1765,Jane  Kortrecht,Jan Kortregt
1768,Jonar Le Roux,Jonar Le Roy
1769,Hendrick  Pels,Hendrick Pels
1770,Jacob Van Kuikendal,Jacob van Cuikendaal
1774,Jane  Pearson,Jan Peerse
1775,Teunis  Koeck,Teunis Kwik
1776,Hendrick  Bosch,Hendrick Bosch
1778,Cornelius  Keyser,Cornelius Keiser
1780,William  Elte,William Elte
1781,Jane  Beetjes,Jan Beetjes
1783,Johannes  Westfael,Johannes Westvaale
1784,Philip  Veel,Philip File
1785,Jane  Davenport,Jan Devenpoort
1786,Elias  Eejn,Elias Enn
1787,Hendrick  Tack,Hendrick Dekkeh
1791,Johannes  Maste,Johannes Maste
1792,Andries Le Fevere,Andries Le Fevere
1793,Cornelius Vernoy Jr,Cornelius Vernooy jr
1795,Christian  Doejou,Christian du Jouw
1796,Gisbert  Oosterwout,Gisbert Oosterhouwt
1799,Bastian Du Wit,Bastian de Wit
1800,Peter Van Aken,Peter Van Aake
1801,Cornelius Wynkoop Jr,Cornelius Wynkoop jr
1802,Mattheus Mattysse Jr,Mattheus Mattysse jr
1803,Dirk  Crom,Dirk Krom
1806,Evert  Roose,Evert Rosa
1807,Dirk  Duytser,Dirk Duidser
1808,Abraham  Schut,Abraham Schut
1812,Peter  Lammerse,Peter Lammersse
1813,Gisbert Van Gerden,Gisbert van Garden
1817,Harmanus  Reynderse,Harme Ryndersse
1818,Mattheus Du Bois,Mattheus du Bois
1819,William  Annist,William Annist
1820,Johannes  Kool,Johannes Cool
1823,Jacob  Brown,Jacobus Bruin
1826,Cornelius Le Matre,Cornelius La Metere
1829,Barent  Burhans,Barent Burhans
1830,Johannes  Burhans,Johannes Burhans
1832,Nicholas Van Schoonhoven,Nicholas van Schoonhooven
1836,Andries Van Leeuwen,Andries van Leuven
1837,Stephan  Keyser,Stephan Gasery
1838,Jacob Gerritse Decker,Jacob Gerritse Dekker
1839,Emmanuel  Gonsalis,Emmanuel Gonsales
1841,Roelof Du Duytser,Roelof de Duidser
1843,Jane  Sjammers,Jan Sjammers
1845,Edward  Widdeger,Edward Widdeger
1846,Jacob Du Bois,Jacobus Dubois
1847,Hubert  Sylant,Hubert Suiland
1849,Jane  Chrispel,Jan Krispel
1852,Aard Van Wagener,Aard van Wagene
1853,Abraham  Bevier,Abraham Bevier
1856,Jacob  Hooghtaelingh,Jacob Hoogteling
1857,Jane  Decker,Jan Dekker
1859,Cornelius Van Kuikendal,Cornelius van Kuikendaal
1862,Francis  Laar,Francois La Roy
1863,Peter  Mauritse,Peter Mauritsze
1864,Meyndert V D Bogert,Meyndert v d Bogaart
1866,Barent Van Benthuysen,Barent van Benthuisen
1867,Arie Vander Marck,Arie van der Marke
1868,Bernardus  Swartwout,Barnardus Swartwout
1870,Peter V Bomme,Peter v Bomme
1871,Teunis  Oosterwout,Teunis Oosterhouwt
1873,Dirk Du Wit,Dirk de Wit
1875,Peter  Ploeg,Peter Ploeg
1876,Abraham Gaasbeek Chamers,Abraham Gaasbeek Chamers
1877,William  Nottingham,William Nottingam
1878,Hendrick  Traphage,Hendrick Traphage
1879,Jacob Du Bois,Jacobus du Bois
1882,Jane  Biggs,John Bigges
1883,Henrich  Heromans,Henrich Heremans
1886,Emmanuel Van White,Emmanuel van Etta
1887,Arend  Fynhout,Arend Fynhouwt
1889,Richard  Broodheed,Richard Brodhead
1890,Mattheus  Peers,Mattheus Pearce
1893,Abraham Du Joy,Abraham de Jouw
1895,Andries Le Fevere,Andries Le Fever
1896,Arie  Gerritse,Arie Gerritsze
1898,Bartholomeus  Hogeboom,Bartholomeus Hogeboom
1900,Jane Van Campen,Jan Van Kampen
1904,Egbert  Gerritse,Egbert Gerritze
1905,Nicholas Du Puy,Nicholas du Pu
1907,William Van Noortstrande,William van Noortstrande
