,canonical,original
3879,Philip  Burckhard,Philip Burkard
3882,Jacob  Naef,Jacob Naff
3884,Richard  Pieterse,Richard Peters
3885,John Peter Miehler,John Peter Miller
3886,Christopher  Graesel,Christopher Graesel
3888,Frederick  Gottlieb,Frederick Gottlieb
3889,Louisa  Galli,Lewis Kehl
3890,Frederick  Lorentz,Frederick Lorentz
3891,John  Sorber,John Sorber
3893,Jacob  Mohr,Jacob Mayer
3894,Baltasar  Fleischer,Baltasar Fleischer
3896,John O' Neil,John O' Neil
3899,John Diederich Hess,John Dieterich Hess
3900,Sara Elizabeth Mann,Sarah Elizabeth Mann
3907,Jacob  Werck,Jacob Werck
3908,John  Sinck,John Zingg
3912,David  Thomassen,David Thomson
3913,Nicholas  Heister,Nicholas Heister
3915,Adam  Eckhardt,Adam Eckard
3916,Anna Margaret Schmied,Anna Margaret Schmied
3917,John  Diemer,John Diemer
3920,Daniel  Bouton,Daniel Boutton
3921,Ernest William Cofferoth,Ernest William Cofferoth
3922,Engelbert  Leck,Engelbert Lack
3924,Widow Of Carl Huser,widow of Carl Heiser
3925,Wendel  Bekker,Wendel Becker
3926,John Piere Richardon,John Piere Richardon
3928,George  Weyn,George Wien
3929,Frederick  Steinmetz,Frederick Steinmetz
3933,John  Stillwagen,John Stillwagen
3934,George Conrad Hof,George Conrad Hof
3935,Jacob  Weyn,Jacob Weini
3937,Elizabeth  Metli,Elizabeth Metli
3940,Andrew  Vertsch,Andrew Vertsch
3941,Abraham  Wilt,Abraham Wild
3942,Joseph  Staeheli,Joseph Staeheli
3944,Jacob,Jacob ----
3945,Sophia  Omensegger,Sophia Omensegger
3948,Michael  Richter,Michael Richter
3949,Anna Margaret Kraemer,Anna Margaret Kraemer
3950,Caspar  Zuder,Casper Suter
3951,Caspar  Geier,Casper Geier
3952,George  Weyn,George Wein
3954,John Martin Foerster,John Martin Foerster
3955,Henry  Maerkli,Henry Merkli
3957,Harmanus  Jacob,Hermanus Jacob
3958,John  Loehr,John Weiler
3959,Andrew  Schafer,Andrew Schaeffer
3960,John  Galli,John Gul
3964,Jacob  Jost,Jacob Jost
3965,John Ulrich Trass,John Ulrich Tress
3970,Jacob  Kraft,Jacob Kraft
3972,John Philipse Heid,John Philip Heid
3974,John Paul Beck,John Paul Beck
3975,John  Haan,John Wen
3976,Martin,Martin ----
3984,John  Harf,John Harf
3985,Michael  Hess,Michael Hess
3987,John  Aachen,John Achen
3988,John Lawrence Stillwagen,John Lawrence Stellwagen
3990,John Jacob Zuder,John Jacob Zuter
3994,Michael  Haan,Michael Hahn
3997,Jacob  Euler,Jacob Euler
3998,John Leonard Retinger,John Leonard Retinger
3999,Mattheus  Mohr,Matthias Meyer
4000,Peter  Seiffert,Peter Seifert
4005,Christopher  Meng,Christopher Meng
4006,George  Mohr,George Meyer
4007,John Jacob Geier,John Jacob Geier
4009,John Jartman Fritz,John Jartman Fritz
4010,William  Pelss,William Belz
4011,George  Schneck,George Schneck
4012,Anna Margaret Mohr,Anna Margaret Heimer
4013,John  Stryker,John Stricker
4014,Simon  Schettel,Simon Schittel
4016,John Philipse Selzfelder,John Philip Selzfelder
4019,John Philip De Hess,John Philip De Haas
4021,Francis  Schafer,Francis Schaefer
4022,Henry  Woelfli,Henry Woelfli
4026,Peter  Henrich,Peter Heinrich
4028,Jacob  Miehler,Jacob Mueller
4031,Carl Ludwig Mecklenburg,Carl Ludwig Mecklenburg
4032,Christian Matthew Gaebele,Christian Matthew Gaebele
4033,Laurence  Mann,Lawrence Mann
4036,Gottfried  Loehr,Gottfried Leer
4040,Jacob  Utre,Jacob Doerr
4041,Martin  Neil,Martin Noll
4043,Peter  Knies,Peter Kneis
4044,Philip  Waal,Philip Hall
4045,Henry  Fanz,Henry Fanz
4047,George  Hafner,George Hafner
4048,Dewald  Diel,Dewald Diel
4049,Balthazar  Fleischer,Balthasar Fleischer
4053,Jacob  Seibel,Jacob Zobel
4057,John  Tauenheim,John Taunheim
4059,John  Schie,John Schue
4061,Anna Maria Feeman,Anna Maria Feemann
4062,John Henry Gampert,John Henry Gampert
4063,Henry  Schneider,Henry Schneider
4067,Christian  Moser,Christian Moser
4069,George  Reiss,George Reiss
4072,Dewald  Diel,Dewald Tiel
4073,Michael  Halberstadt,Michael Halberstatt
4074,William  Conger,William Conger
4077,Jacob  Schaub,Jacob Schaeppi
4080,Philip  Thomase,Philip Thomas
4081,Michael  Maag,Michael Magg
4082,Elizabeth  Wehrli,Elizabeth Wehrli
4083,John Peter Stopmann,John Peter Stopmann
4085,Anna Maria Unbehand,Anna Maria Unbehaend
4086,George  Halt,George Held
4087,Mattheus  Kleyn,Matthew Klein
4088,Catharina  Hoffman,Catherine Feeman
4090,John George Fenckel,John George Fenckel
4091,Andrew  Schafer,Andrew Schaefer
4092,Samuel  Maus,Samuel Maus
4095,Henry  Ludwig,Henry Ludwig
4096,John Philipse Hafner,John Philip Hafner
4097,Michael  Krebs,Michael Krebs
4098,John Joseph Omensetter,John Joseph Omensetter
4108,John  Jetter,John Jetter
4112,John  Gampert,John Gampert
4113,Michael  Hess,Michael Heess
4116,John  Baechly,John Bikli
4117,John William Teis,John William Diez
4119,Christopher  Hausmann,Christopher Hausman
4132,Jacob  Juncker,Jacob Junker
4133,George  Loehr,George Leer
4134,Elizabeth  Flecke,Elizabeth Flick
4135,John  Galli,John Klee
4137,George Frederick Kehr,George Frederick Gro
4138,John Henry Steltz,John Henry Steltz
4140,Christian  Beck,Christian Bick
4141,Anna Maria Feeman,Anna Maria Hofmann
4142,Abraham  Foret,Abraham Friot
4144,Andrew  Seiss,Andrew Seiss
4145,Catharina  Loescher,Catherine Loescher
4148,John  Laeb,John Laeb
4149,Peter  Kammer,Peter Kamer
4153,John Philipse Sensfelder,John Philip Sensfelder
4154,Bernard  Rabhun,Bernard Rabhun
4155,George  Wager,George Wager
4158,John Jacob Werck,John Jacob Worki
4159,John  Schafer,John Schaeffer
4160,John Jacob Kopp,John Jacob Koop
4162,John Jacob Aman,John Jacob Ammen
4163,John  Diel,John Diel
4164,Anna Catherine Herzog,Anna Catherine Herzog
4166,Henry  Steinmetz,Henry Steinmetz
4167,Henry  Hartman,Henry Hartman
4168,John Jacob Wilt,John Jacob Welti
4169,Jacob  Beck,Jacob Beck
4174,John  Kress,John Gress
4176,Peter  Wenger,Peter Wenger
4184,Adam  Pfister,Adam Pfister
4185,Magdalena  Pfister,Magdalene Pfister
4189,Henry  Conrad,Henry Conrad
4190,Henry  Reichwein,Henry Rochon
4192,George  Werns,George Werns
4194,Nicholas  Leonhardt,Nicholas Leonhart
4195,John  Hansebert,John Hansebert
4199,Valentyn  Schallus,Valentine Schalles
4203,Marx  Reininger,Marx Reininger
4207,John George Schnauffer,John George Schnauffer
4210,Conrad  Hof,Conrad Hof
4212,Christopher  Ludwig,Christopher Ludwig
4213,John  Frank,John Franck
4226,Valentyn  Schallus,Valentine Schallus
4228,John Nicholas Ryan,John Nicholas Rein
4229,John Martin Foerster,John Martin Forster
4237,Michael  Teis,Michael Teis
4246,Anna Maria Steinmetz,Anna Maria Steinmetz
4247,Sigmund  Kronvan,Sigmund Kronvan
4248,Henry  Schnebely,Henry Schnebely
4252,Michael  Schoch,Michael Schoch
4254,Mattheus  Ems,Matthias Ems
4255,Jacob  Seibel,Jacob Zubli
4256,Ludwig  Karger,Ludwig Karger
4259,Henry  Funk,Henry Funk
4260,Bernard  Renot,Bernard Rent
4261,Henry  Froelich,Henry Froelich
4266,Henry  Reininger,Henry Renninger
4267,John  Rering,John Rering
4272,Philip  Wirth,Philip Roth
4274,Frederick  Bosset,Frederick Bast
4277,Catharina  Bosset,Catherine Bast
4281,William  Herman,William Herman
4284,Catharina  Steinmetz,Catherine Steinmetz
4288,Laurence  Bosset,Lorenz Bast
4289,Henry  Basler,Henry Bassler
4292,John Henry Maag,John Henry Maag
4293,George Frederick Bayer,George Frederick Peyer
4295,Adam  Erben,Adam Erben
4299,Frederick  Klockner,Frederick Gloeckner
4301,John Gerhard Mutzfeld,John Gerard Mutzfeld
4302,John  Maenschen,John Maenschen
4303,Martin  Ryan,Martin Worn
4305,John George Pertsch,John George Pertsch
4306,William  Paris,William Pareus
4307,Christian  Hinkel,Christian Hinkel
4308,William  Muentz,William Muentz
4309,Anna Maria Bruch,Anna Maria Brech
4312,John David Schafer,John David Schaefer
4318,George  Kreger,George Krieger
4321,Christopher  Berns,Christopher Berns
4323,John  Stubens,John Stubens
4325,George  Walker,George Walker
4327,Christopher  Graeflein,Christopher Graeflein
4328,Bernardus  Mattheus,Bernhard Mattheus
4329,Dorothea  Bender,Dorothy Bender
4330,George  Nonius,George Nonnius
4331,Elizabeth,Elizabeth ----
4332,Bernardus  Rupp,Bernhard Rupp
4336,Elizabeth  Reinhard,Elizabeth Reinhard
4338,Jacob Bernard Schwob,Jacob Bernard Schwab
4341,John David Muenster,John David Muenster
4342,John Martin Druckenmueller,John Martin Druckenmueller
4344,Gottfried  Heins,Gottfried Heins
4346,Henry  Reichwein,Henry Roschon
4347,Jacob  Clemens,Jacob Clemens
4349,Jacob  Weyn,Jacob Wainy
4350,John Jacob Burckhard,John Jacob Burckhardt
4355,Sirach  Tschudy,Sirach Tschudi
4356,John George Reiss,John George Ross
4357,Christian  Alberger,Christian Allberger
4358,John  Kleyn,John Klein
4359,Philip  Alberger,Philip Allberger
4360,John George Lersch,John George Lersch
4361,Antoine  Egi,Anthony Egi
4364,George  Gaerster,George Gaerster
4368,Peter  Mann,Peter Mann
4369,John William Hoffman,John William Hoffman
4371,Michael  Schneider,Michael Schneider
4375,Jacob  Enck,Jacob Jung
4376,John  John,John John
4379,Henry  Schwalbach,Henry Schwalbach
4382,Michael  Dietrich,Michael Dietrich
4384,John Peter Usbeck,John Peter Usbeck
4387,Wife Of John Weber,wife of John Weber
4391,Daniel  Kleyn,Daniel Klein
4394,David  Schafer,David Schaeffer
4396,Philip Jacob Beidenman,Philip Jacob Beidenman
4402,Jacob  Enck,Jacob Weinig
4405,John  Williger,John Williger
4410,John Peter Willberger,John Peter Willberger
4411,Philip  Seidenman,Philip Seidenman
4415,Elias Ludwig Treichel,Elias Ludwig Treichel
4416,Caspar  Henrich,Casper Heinrich
4417,Christopher  Garst,Christopher Garst
4418,John  Fiess,John Fezi
4419,Sigmund  Kopp,Sigmund Kobia
4420,Caspar  Bertram,Casper Bertram
4423,George  Gitz,George Gitz
4424,Frederick  Wagener,Frederick Wagner
4428,Henry  Gaebele,Henry Keppele
4429,Jacob  Bayer,Jacob Baehr
4432,John Michael Halberstatt - Cassel,John Michael Halberstatt - Cassel
4433,John William Detz,John William Dietz
4434,Antoine  Egg,Anthony Ecki
4435,John  Schweighauser,John Schweighauser
4436,Jacob  Bum,Jacob Bumm
4437,Reinhard  Kammer,Reinhard Camer
4438,Frederick  Wienholtz,Frederick Wienholtz
4441,Christopher  Fischer,Christopher Fischer
4443,John George Goetz,John George Kietz
4444,Nicholas  Nagle,Nicholas Nagel
4447,Henry  Reinhard,Henry Reinhard
4449,John Adam Schmied,John Adam Schmidt
4450,Philip  Ulrich,Philip Ulerich
4451,Peter  Diel,Peter Diel
4453,Jacob  Ribson,Jacob Ribson
4455,Abel  Wilt,Abel Wilt
4457,Henry  Bayer,Henry Weber
4458,John George Gobeler,John George Kopeler
4460,John  Fanz,John Fons
4462,Maria Margaret Tevendahl,Maria Margaret Tevendahl
4465,John George Reiss,John George Reiss
4466,Simon  Leiner,Simon Leiner
4467,Jacob  Weyn,Jacob Weiny
4468,Daniel  Jost,Daniel Jost
4476,Jacob  Weyn,Jacob Wieny
4477,John  Beck,John Beck
4478,Henry  Wever,Henry Wever
4484,John  Korper,John Graeber
4487,Maria  Schinckel,Mr . Schinckel
4488,John Christian Hinkel,John Christian Hinckel
4489,Adam  Schwob,Adam Schwab
4492,John Martin Schnep,John Martin Schnep
4494,John  Weber,John Weber
4495,John  Weber,John Bauer
4497,Henry  Mintel,Henry Mintel
4499,John  Kehr,John Kehr
4501,Philip  Eteborn,Philip Eteborn
4504,Frederick  Tippo,Frederick Taube
4509,George  Walker,George Walcker
4512,Michael  Bekker,Michael Backer
4513,Thomas  Gramlich,Thomas Kramlich
4514,Anna Maria Johannes,Anna Maria Johannes
4515,Michael  Wever,Michael Wever
4516,John Jacob Kilger,John Jacob Kilger
4517,Salome  Eschelman,Salome Eschelman
4519,John Casper Diel,John Casper Diel
4521,Christopher  Haensman,Christopher Haensman
4522,Christopher  Graefli,Christopher Grevele
4524,Caspar  Geyer,Casper Geyer
4526,Abraham  Duden,Abraham Duden
4529,John Christopher Scheibler,John Christopher Scheibler
4530,John  Wustenberger,John Wustenberger
4531,Frederick  Mehl,Frederick Mehl
4536,Jacob  Fister,Jacob Fister
4537,John  Flinter,John Flinter
4538,Mattheus  Gobeler,Matthias Gabler
4540,Henry  Weidener,Henry Weidener
4547,Magdalena  Wilt,Magdalene Willet
4549,John  Beltz,John Peltz
4550,Jacob  Rauw,Jacob Rauh
4554,Maria  Ludwig,Mr . Ludewig
4558,Frederick  (Voegle),Frederick Vegle
4561,Rebecca  David,Rebecca David
4563,George  Hill,George Heil
4566,Jacob  Daubedistel,Jacob Daubedistel
4569,David  Schafer,David Schaefer
4570,John  Sisler,John Zeller
4572,Christian  Fiedler,Christian Fiedler
4575,Martin  Schmied,Martin Schmidt
4580,Christian Matthew Gobeler,Christian Matthew Gobler
4581,Henry  Reinhard,Henry Reinhardt
4582,Engel  Stockman,Engel Stockman
4590,Caspar  Bertram,Casper Bartram
4591,George  Lange,George Lange
4594,Stephan  Kress,Stephen Kraus
4597,Catharina  Schmied,Catherine Schmit
4598,Jacob  Thor,Jacob Therri
4604,John  Oehlgarten,John Oehlgarten
4608,Jacob  Bum,Jacob Boom
4609,John Jacob Schafer,John Jacob Schafer
4612,Carl Philipse Steltz,Carl Philip Stoltz
4613,John Peter Reiss,John Peter Reis
4614,Elias Ludwig Freichel,Elias Ludwig Freichel
4616,John  Schaub,John Schaub
4618,Christina  Lorge,Christine Lorge
4620,John  Schewer,John Schewer
4629,Henry  Satler,Henry Stiller
4631,Mattheus  Kolb,Matthias Colp
4632,John  Waal,John Will
4633,John Frederick Bernholt,John Frederick Bernholt
4634,Philip  Leitelman,Philip Leitelman
4641,John George Wilckin,John George Wilckin
4647,Marx  Muenster,Marcus Munster
4648,Michael  Gaebele,Michael Cappel
4651,Jacob  Kehr,Jacob Kurr
4652,David  Betsch,David Betsch
4653,George Adam Hilligass,George Adam Hillegas
4656,John  Mentje,John Mentje
4658,Felix  Horleman,Felix Horleman
4665,John Frederick Maag,John Frederick Mock
4667,John Henry Schneider,John Henry Schneider
4670,John  Braun,John Braun
4671,Christian  Gugger,Christian Gucker
4672,Peter  Rasber,Peter Raesber
4674,Elizabeth  Ernd,Elizabeth Arndt
4676,George  Striper,George Striper
4683,Isaac  Gartman,Isaac Gartman
4686,John George Forer,John George Virer
4688,George  Kieffer,George Kieffer
4690,Frederick  Jordan,Frederick Jordan
4691,Anna Barbara Joung,Anna Barbara Junike
4693,Christopher  Ochs,Christopher Ochs
4694,Martin  Flecke,Martin Flick
4695,John Ludwig Coelling,John Ludwig Kling
4700,Balthazar  Seltzer,Balthasar Seltzer
4705,Conrad  Pitschen,Conrad Pitschen
4707,Conrad  Alster,Conrad Elster
4708,Elizabeth  Moser,Elizabeth Moser
4711,John Jacob Kress,John Jacob Gross
4716,John Adam Schnep,John Adam Schnep
4721,Maria  Friedly,Mr . Friedly
4726,Sophia  Humenzetter,Sophia Humenzetter
4729,Jacob  Kloeti,Jacob Kleti
4736,John  Westerborg,John Westerborg
4737,John Adam Widerstein,John Adam Widerstein
4738,Antoine  Armbruster,Anthony Armbruster
4739,George  Goetz,George Kitz
4740,John George Enck,John George Jung
4741,Frederick  Miehler,Frederick Muller
4742,Felix  Fennel,Felix Fennel
4745,Michael  Schumacher,Michael Schumacher
4746,John Michael Bamberg,John Michael Bamberg
4749,George  Wager,George Wacker
4754,Christopher  Paris,Christopher Berris
4758,Maria Elizabeth Kleyn,Maria Elizabeth Klein
4759,Antoine  Laeb,Anthony Lub
4760,Jacob  Kutsch,Jacob Catsch
4762,John Adam Altburger,John Adam Altberger
4783,Jacob  Schaub,Jacob Schwaab
4787,Maria Catherine Walter,Maria Catherine Walter
4790,Elias  Abel,Elias Appel
4794,Thomas  Diemer,Thomas Thamere
4795,Christian  Kuckuck,Christian Kuckuck
4796,Elizabeth  Hug,Elizabeth Ecki
4800,Abraham  Pollerbach,Abraham Pollerbach
4805,Philip Du Hess,Philip de Haas
4806,Lorentz  Opman,Lorentz Opman
4807,Peter  Trass,Peter Dres
4809,John Philipse Stockman,John Philip Stockman
4827,Jacob  Fischer,Jacob Fischer
4828,Jacob  Fischer,Jacob Fisher
4830,Anna Margaret Haan,Anna Margaret Hahn
4831,Gottfried  Loehr,Gottfried Lehr
4832,John George Weidman,John George Weideman
4834,William  Kammer,William Camer
4837,Peter  Alerdin,Peter Alerdin
4838,Peter Henry Stripers,Peter Henry Stripers
4845,Valentyn  Koenig,Valentine Konig
4846,John  Jouvenal,John Jouvenal
4851,John Nicholas Martin,John Nicholas Martin
4853,Michael  Plenckhorn,Michael Plenckhorn
4856,John  Ritsch,John Ritsch
4860,Philip Jacob Beademan,Philip Jacob Beademan
4862,Nicholas  Jacob,Nicholas Jacob
4865,Diederich  Cober,Diederich Kuyper
4869,Frederick  Reiss,Frederick Ros
4870,Philip  Seidelman,Philip Seidelman
4871,John Philipse Staud,John Philip Stoud
4873,George  Stadler,George Stadeler
4875,George  Wilki,George Walck
4876,John Gottlieb Nied,John Gottlieb Nied
4879,Christopher  Haensman,Christopher Hensman
4880,John  Krebs,John Kreps
4881,Mattheus  Schmied,Matthias Schmidt
4888,John  Mangen,John Mangen
4891,Catharina  Schweighauser,Catherine Schweighauser
4892,John Michael Grieder,John Michael Kreider
4893,Frederick  Dischung,Frederick Tischong
4896,Henry  Mercklin,Henry Mercklin
4899,Conrad  Lintler,Conrad Lintler
4907,John  Fuchs,John Fuchs
4908,Joseph  Muenster,Joseph Muenster
4910,Henry  Froelig,Henry Frolig
4917,Adam  Wever,Adam Wever
4921,Tobias Adam Koenig,Tobias Adam Koenig
4924,William  Storz,William Storz
4925,Peter  Schorz,Peter Schorz
4926,Valentyn  Starck,Valentine Starck
4927,John Rudolf Mohr,John Rudolph Meyer
4928,John George Schranck,John George Schranck
4930,Henry  Jacob,Henry Jacob
4931,John  Vetter,John Vetter
4932,Jacob  Faeh,Jacob Veeh
4933,George  Huettner,George Huettner
4934,John  Thron,John Thron
4935,John Philipse Seidelman,John Philip Seidelman
4937,Maria  Beltz,Mr . Peltz
4939,Philip  Ottenheimer,Philip Ottenheimer
4941,Maria Margaret Feil,Maria Margaret Feil
4944,Mrs  Kuehn,Mrs . Cun
4945,Christopher  Rotter,Christopher Reider
4950,Philip  Enck,Philip Jung
4953,William  Krebs,William Krebs
4958,Eva Barbara Kretz,Eva Barbara Kurtz
4960,John  Wilki,John Wilki
4964,Michael  Diemer,Michael Tamery
4967,John  Harts,John Ritz
4968,Alexander  Euler,Alexander Aloer
4971,John  Paul,John Paul
4972,Daniel  Antigo,Daniel Antigo
4974,Maria  Stryker,Maria Stricker
4975,Johanna  Pilgram,Johanna Pilgram
4976,Frederick  Mielefeld,Frederick Milefeld
4980,Andrew  Schafer,Andrew Scheffer
4981,Andrew Godhard Loepel,Andrew Godhard Loepel
4984,Henry  Seiss,Henry Suess
4985,Albrecht  Hackemueller,Albrecht Hackemueller
4986,Jacob  Weyn,Jacob Winey
4987,Andrew  Hill,Andrew Ohl
4992,Jacob  Quandel,Jacob Quandel
5001,Jacob  Wollenschlager,Jacob Wollenschlager
5005,Anna Margaret Reiss,Anna Margaret Reis
5006,John George Mechsel,John George Mechsel
5008,Susanna  Ryan,Susanna Reno
5010,John  Waal,John Heil
5012,Frederick  Mielefeld,Frederick Millefeld
5015,Mrs  Reiss,Mrs . Reis
5016,George  Klockner,George Gloeckener
5018,Peter  Lorge,Peter Large
5020,Felix  Schneider,Felix Schneider
5021,Philip  Weyer,Philip Weyer
5022,George  Seits,George Seits
5024,Maria  Peter,Maria Petri
5025,Catharina  Lutz,Catherine Lotz
5027,Jacob  Behringer,Jacob Beringer
5028,Peter  Wagener,Peter Wagener
5029,Michael  Ottenheimer,Michael Ottenheimer
5031,Rudolph  Maurer,Rudolph Maurer
5032,Adam  Schafer,Adam Schaffer
5033,Gerret  Holtskammer,Gerret Holtskammer
5034,Mrs  Muenster,Marcy Munster
5039,Henry  Wagener,Henry Wagener
5040,Michael  Kopp,Michael Kappe
5041,Anna Sibylla Waal,Anna Sibylla Wahl
5042,Elizabeth  Fiedler,Elizabeth Fidler
5044,Susanna  Hilligass,Susanna Hillegas
5048,John  Zuder,John Souder
5051,----  Schimer,---- Schimer
5052,Philip Lorentz Werntz,Philip Lorentz Werntz
5054,John Michael Campfer,John Michael Campfer
5055,George  Pothern,George Pothern
5056,John Gerlach Neuering,John Gerlach Neuering
5057,Andrew  Bayer,Andrew Bauer
5059,Philip  Wentzel,Philip Wentzel
5063,Michael Peter Steinbauer,Michael Peter Steinbauer
5066,Philip  Weger,Philip Weger
5070,Henry  Steinmentz,Henry Steinmentz
5071,Carl  Beck,Carl Beck
5072,Frederick  Layon,Frederick Lon
5074,John George Forer,John George Fierer
5078,Philip  Tippo,Philip Tibo
5079,Caspar  Geiger,Casper Geiger
5080,Maria Margaret Pfeil,Maria Margaret Pfeil
5082,Henry  Ruebsamen,Henry Rubsamen
5083,Conrad  Steiger,Conrad Steiger
5084,John  Harrer,John Harer
5086,John Philipse Albert,John Philip Alberti
5088,George  Heimberger,George Heimberger
5089,John  Keteh,John Keteh
5095,Jacob  Weidman,Jacob Wittman
5096,Ludwig  Farmer,Ludwig Farmer
5098,Jacob  Behringer,Jacob Behringer
5099,Henry  Schmied,Henry Schmitt
5102,John Michael Weiler,John Michael Woller
5103,Mrs  Rasber,Mrs . Rasber
5104,Philip Jacob Beademan,Philip Jacob Beudeman
5106,John Philipse Walter,John Philip Walter
5113,Maria Elizabeth Birkenbeil,Maria Elizabeth Berckenbeul
5115,John  Thoma,John Thoma
5116,Barbara  Kretz,Barbara Curtz
5120,Henry  Keyser,Henry Keiser
5121,John  Harrer,John Rohr
5126,Mattheus  Schuetz,Matthias Schutz
5130,Adam  Bekker,Adam Becker
5131,Maria Catherine Darmer,Maria Catherine Darmer
5134,Henry  Mitsched,Henry Mitsched
5137,Magdalena  Leleutner,Magdalene Leleutner
5141,Margriet  Wever,Margaret Wever
5143,George  Kieffer,George Kueffer
5144,Henry  Satler,Henry Steller
5145,John  Achenbagh,John Achenbach
5148,Henry  Wever,Henry Huver
5150,Daniel  Reiss,Daniel Ries
5151,John Christopher Haensman,John Christopher Hensman
5154,Bernard  Beck,Bernard Bock
5155,Leving  Diel,Leving Doll
5161,Martin  Wirth,Martin Wirth
5164,John George Sterner,John George Sterner
5166,William  Gerhard,William Gerhardt
5170,John  Penther,John Penther
5171,George  Ottenheimer,George Ottenheimer
5178,Jacob  Henrich,Jacob Henrich
5181,John  Hug,John Hauck
5182,Valentyn  Ulrich,Valentine Ulerich
5184,John  Waal,John Heyl
5186,John Jacob Ganty,John Jacob Quandt
5187,Martin  Tenner,Martin Tanner
5188,Christian  Voelcker,Christian Voelcker
5194,William  Hoffman,William Hoffman
5203,Mattheus  Hill,Matthias Hool
5205,John Frederick Ernest,John Frederick Ernst
5206,Adam  Widerstein,Adam Widerstein
5211,Adam  Rochenberger,Adam Rochenberger
5212,John William Flecke,John William Flick
5213,Philip  Warmer,Philip Warner
5223,Lorentz  Laeb,Lorentz Lap
5224,Christian  Stahlschmidt,Christian Stahlschmidt
5225,John  Felix,John Felix
5226,Jacob  Forer,Jacob Forrer
5227,Frederick  Wolpert,Frederick Wolpert
5228,Christopher  Hinkel,Christopher Hinckel
5229,Michael  Schenick,Michael Schenick
5231,Andrew  Boshard,Andrew Boshard
5232,Gerlach  Widerstein,Gerlach Widerstein
5233,Jacob  Bayer,Jacob Behr
5238,Michael  Gaebele,Michael Kappel
5239,Mattheus  Bernhard,Matthias Bernhard
5240,John  Emmerich,John Emerich
5242,Elizabeth  Roschel,Elizabeth Roschel
5243,Tobias  Taumueller,Tobias Taumueller
5246,Nicholas  Baldewein,Nicholas Baldewein
5253,Jacob  Reiss,Jacob Ries
5254,John Zacharias Endres,John Zacharias Endres
5255,Maria Elizabeth Maus,Maria Elizabeth Maus
5259,Mattheus  Schakar,Matthias Schacar
5261,John Leonard Rupp,John Leonard Rueb
5265,Gottfried  Gobeler,Gottfried Gobler
5268,Peter  Armbruster,Peter Armbruster
5270,Catharina  Enck,Catherine Hoenig
5277,John  Thomase,John Thomas
5278,John  Schetzel,John Schetzel
5279,George William Hill,George William Heyl
5283,John George Brandstetter,John George Brandstetter
5285,Henry  Boerly,Henry Boerly
5290,John Jacob Quandel,John Jacob Quantel
5292,John  Morgan,John Morgan
5296,John  Fritz,John Fritz
5299,Daniel  Nauman,Daniel Nauman
5309,Jacob  Theiss,Jacob Theiss
5311,Philip  Albert,Philip Alberti
5314,Christian  Enck,Christian Jung
5317,Thomas  Ridley,Thomas Ridley
5322,John George Kleyn,John George Klein
5327,Jacob  Kelman,Jacob Coleman
5330,Abraham  Frey,Abraham Fry
5331,George  Strupp,George Stripi
5333,Henry  Stahl,Henry Stillen
5339,Carl  Wolpert,Carl Wolbert
5342,John Jacob Quandel,John Jacob Quandel
5343,Maria  Muentz,Maria Muentz
5359,Bernard  Seifer,Bernard Seiffer
5360,Carl William Knies,Carl William Nus
5361,Paulus  Hamerich,Paul Hamerich
5363,George Frederick Bayer,George Frederick Bayer
5364,John George Waal,John George Weil
5366,Christian  Ritz,Christian Rits
5368,Christian  Dischung,Christian Tischong
5370,Andrew  Heyderich,Andrew Heyderich
5371,Reinhard  Kammer,Reinhard Kahmer
5373,George Adam Schmied,George Adam Schmit
5374,Carl  Hoffman,Carl Hoffman
5375,John  Telckenberger,John Telckenberger
5378,Jacob  Utre,Jacob Terry
5387,Adam  Faber,Adam Faber
5388,Henry  Froelig,Henry Froelig
5389,Henry  Eyerli,Henry Riel
5394,Carl Ludwig Bum,Carl Ludwig Boehme
5395,John  Gummi,John Gummi
5396,Daniel  Rebolt,Daniel Rebolt
5400,John Henry Seiss,John Henry Suess
5412,Philip  Waal,Philip Heyl
5416,William  Diwy,William Diwy
5417,Jacob  Beademan,Jacob Beademan
5418,Caspar  Schmick,Casper Schmiek
5420,Nicholas  Lentz,Nicholas Lentz
5426,George  Bayer,George Bauer
5428,Diederich  Reiss,Diederich Ries
5429,Rev  Helffenstein,Rev . Helffenstein
5430,Lorentz  Werns,Lorentz Werns
5437,Frederick  Heimberger,Frederick Heimberger
5439,Peter  Bachofen,Peter Bachoffen
5440,Peter  Mergel,Peter Mergel
5442,John Dielman Beck,John Dielman Beck
5444,Henry  Forer,Henry Furer
5445,John George Bechtel,John George Bechtel
5447,Jacob  Negelam,Jacobus Negelam
5450,Elizabeth  Francklin,Elizabeth Francklin
5452,Henry  Rotter,Henry Ritter
5457,John Gerlach Tritt,John Gerlach Traut
5458,Andrew  Diwy,Andrew Deh
5459,Abraham  Kloeti,Abraham Kloti
5463,Kiliaan  Rupp,Kilian Rup
5465,John William Kammer,John William Kamer
5467,Jacob  Thor,Jacob Therry
5468,Henry  Enck,Henry Jung
5472,Alexander Du Loehr,Alexander de Loehr
5475,George  Bayer,George Huber
5476,Frederick  Schuetz,Frederick Schutz
5477,Arnold  Kraemer,Arnold Krehmer
5479,Christian  Jauch,Christian Jouch
5483,Michael  Reinhard,Michael Reinhard
5484,John Philipse Altburger,John Philip Altburger
5491,Jacob  Seifer,Jacob Seiffer
